CODE,NAME,SECT.,STOCK NO.,CAPT.,PRICE,PER,EPS,E_PER,E_EPS,PBR,BPS,ITR
24890,대원화성,플라스틱제품 제조업,"41,249,152","20,624,576,000",1825,19.62,93,N/A,N/A,0.93,1970,0.55
24900,덕양산업,자동차 신품 부품 제조업,"32,564,980","16,282,490,000",1535,N/A,-472,N/A,N/A,1.07,1441,N/A
25000,KPX케미칼,기초 화학물질 제조업,"4,840,000","24,200,000,000",45600,5.8,7866,N/A,N/A,0.47,97646,5.48
25530,에스제이엠홀딩스,자동차 부품 및 내장품 판매업,"14,934,008","7,467,004,000",2550,6.06,421,N/A,N/A,0.23,10984,6.86
25540,한국단자공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","10,415,000","5,207,500,000",39300,11.05,3558,N/A,N/A,0.57,68828,1.78
25560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","16,864,368","1,686,436,800",3160,N/A,-247,N/A,N/A,0.8,3934,N/A
25620,제이준코스메틱,기타 화학제품 제조업,"36,402,552","18,201,276,000",2920,N/A,-2785,N/A,N/A,1.42,2055,N/A
25750,한솔홈데코,제재 및 목재 가공업,"80,565,149","83,765,149,000",1130,N/A,-101,N/A,N/A,0.59,1924,N/A
25820,이구산업,1차 비철금속 제조업,"33,442,000","16,721,000,000",1570,N/A,-107,N/A,N/A,0.52,3007,1.91
25860,남해화학,"비료, 농약 및 살균, 살충제 제조업","49,678,843","49,678,843,000",8440,20.64,409,N/A,N/A,0.92,9134,0.71
25890,한국주강,특수 목적용 기계 제조업,"11,309,259","5,654,629,500",1410,N/A,-1206,N/A,N/A,0.49,2853,N/A
26890,디피씨,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","41,678,175","20,839,087,500",20300,54.72,371,N/A,N/A,4.77,4255,0.39
26940,부국철강,1차 철강 제조업,"20,000,000","10,000,000,000",5480,57.08,96,N/A,N/A,0.99,5518,1.37
26960,동서,음·식료품 및 담배 도매업,"99,700,000","49,850,000,000",21050,15.43,1364,N/A,N/A,1.59,13247,3.33
27740,마니커,"도축, 육류 가공 및 저장 처리업","158,472,594","79,236,297,000",767,N/A,-217,N/A,N/A,1.67,458,N/A
27970,세하,"펄프, 종이 및 판지 제조업","29,562,997","29,562,997,000",1570,3.96,396,N/A,N/A,1.37,1143,N/A
28050,삼성엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업","196,000,000","980,000,000,000",11900,8.88,1340,8,1440,1.65,7224,N/A
28100,동아지질,기반조성 및 시설물 축조관련 전문공사업,"11,500,000","5,750,000,000",16350,12.9,1267,N/A,N/A,0.94,17456,1.22
28260,삼성물산,기타 전문 도매업,"186,887,081","18,851,450,600",106500,18.14,5871,18,6042,0.84,126794,1.88
28670,팬오션,해상 운송업,"534,569,207","534,569,207,000",3585,13.43,267,13,280,0.62,5745,N/A
29460,케이씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","13,554,044","6,777,022,000",22850,5.94,3849,N/A,N/A,0.63,36326,1.09
29530,신도리코,컴퓨터 및 주변장치 제조업,"10,080,029","50,400,145,000",23400,41.86,559,N/A,N/A,0.27,87402,4.27
30000,제일기획,광고업,"115,041,225","23,008,245,000",18550,15.33,1210,15,1225,2.11,8804,4.42
30200,케이티,전기 통신업,"261,111,808","1,564,498,835,000",23850,10.44,2284,9,2768,0.43,55326,4.61
30210,KTB투자증권,금융 지원 서비스업,"60,314,092","301,570,460,000",2805,5.67,495,N/A,N/A,0.36,7720,5.35
30610,교보증권,금융 지원 서비스업,"64,653,296","323,266,480,000",7130,4.86,1467,N/A,N/A,0.26,27038,5.61
30720,동원수산,어로 어업,"4,653,805","23,269,025,000",9480,5.44,1743,N/A,N/A,0.87,10907,N/A
30790,비케이탑스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","11,896,974","5,948,487,000",5390,N/A,-8544,N/A,N/A,0.85,6335,N/A
31430,신세계인터내셔날,"섬유, 의복, 신발 및 가죽제품 소매업","7,140,000","35,700,000,000",147500,18.86,7819,18,8115,1.77,83180,0.75
31440,신세계푸드,음식점업,"3,872,480","19,362,400,000",53400,N/A,-221,51,1042,0.67,79711,1.4
31820,콤텍시스템,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","67,851,466","33,925,733,000",1215,243,5,N/A,N/A,0.9,1349,N/A
32350,롯데관광개발,여행사 및 기타 여행보조 서비스업,"69,275,662","34,637,831,000",16600,N/A,-382,N/A,N/A,3.88,4279,N/A
32560,황금에스티,1차 비철금속 제조업,"14,000,000","7,000,000,000",6240,4.15,1502,N/A,N/A,0.33,18648,1.6
32640,LG유플러스,전기 통신업,"436,611,361","2,573,969,175,000",11600,11.22,1034,9,1260,0.72,16147,3.45
33180,필룩스,전자부품 제조업,"90,043,128","45,171,564,000",3610,N/A,-527,N/A,N/A,1.15,3151,N/A
33240,자화전자,전자부품 제조업,"17,900,000","8,950,000,000",11650,N/A,-562,N/A,N/A,0.73,15867,N/A
33250,체시스,자동차 신품 부품 제조업,"24,000,000","12,000,000,000",3085,N/A,-55,N/A,N/A,2.74,1126,N/A
33270,유나이티드,의약품 제조업,"16,244,822","8,122,411,000",26200,12.76,2053,N/A,N/A,1.48,17659,1.26
33530,세종공업,자동차 신품 부품 제조업,"25,035,775","12,517,887,500",6370,276.96,23,N/A,N/A,0.37,17060,0.79
33780,케이티앤지,담배 제조업,"137,292,497","954,959,485,000",86300,11.22,7695,11,8085,1.31,65705,5.1
33920,무학,알코올음료 제조업,"28,500,000","5,700,000,000",5480,N/A,-1843,N/A,N/A,0.33,16706,N/A
34020,두산중공업,일반 목적용 기계 제조업,"253,140,778","1,265,703,890,000",9140,N/A,-3884,N/A,N/A,0.98,9303,N/A
34120,SBS,텔레비전 방송업,"18,252,582","91,262,910,000",15550,31.22,498,33,471,0.49,31825,0.96
34220,LG디스플레이,전자부품 제조업,"357,815,700","1,789,078,500,000",12400,N/A,-8294,-5,-2360,0.39,31773,N/A
34300,신세계건설,건물 건설업,"4,000,000","20,000,000,000",24950,6.48,3852,N/A,N/A,0.51,48914,3.21
34310,NICE,회사 본부 및 경영 컨설팅 서비스업,"37,882,300","18,941,150,000",20250,37.99,533,N/A,N/A,1.13,17999,1.14
34590,인천도시가스,연료용 가스 제조 및 배관공급업,"4,374,754","21,873,770,000",24400,11.41,2138,N/A,N/A,0.55,44444,5.12
34830,한국토지신탁,신탁업 및 집합투자업,"252,489,230","252,489,230,000",1745,3.88,450,N/A,N/A,0.46,3755,6.3
35000,지투알,회사 본부 및 경영 컨설팅 서비스업,"16,567,409","17,571,493,000",5100,5.19,983,N/A,N/A,0.62,8228,5.88
35150,백산,플라스틱제품 제조업,"24,200,000","14,000,000,000",5160,12.2,423,N/A,N/A,0.81,6360,1.94
35250,강원랜드,유원지 및 기타 오락관련 서비스업,"213,940,500","106,970,250,000",22800,64.04,356,-35,-644,1.37,16650,3.95
35420,NAVER,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","164,263,395","16,481,339,500",314000,81.07,3873,56,5632,6.87,45682,0.12
35510,신세계I&C,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","1,720,000","8,600,000,000",131000,14.6,8972,N/A,N/A,1.07,121926,1.53
35720,카카오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","88,013,995","44,056,997,500",353000,N/A,-2962,90,3920,5.39,65538,0.04
36420,제이콘텐트리,"영화, 비디오물, 방송프로그램 제작 및 배급업","16,385,071","81,925,355,000",29300,N/A,-1194,-106,-276,1.54,19074,N/A
36460,한국가스공사,연료용 가스 제조 및 배관공급업,"92,313,000","461,565,000,000",24800,50.41,492,9,2915,0.26,94349,1.53
36570,엔씨소프트,소프트웨어 개발 및 공급업,"21,954,022","10,977,011,000",865000,39.6,21842,23,37233,6.87,125855,0.6
36580,팜스코,"곡물가공품, 전분 및 전분제품 제조업","36,727,943","18,363,971,500",6010,N/A,-692,N/A,N/A,0.77,7757,0.83
37270,YG PLUS,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","58,170,704","29,710,352,000",4025,N/A,-133,N/A,N/A,2.71,1486,N/A
37560,LG헬로비전,텔레비전 방송업,"77,446,865","193,617,162,500",4015,N/A,-1259,13,307,0.33,12263,1.87
37710,광주신세계,종합 소매업,"1,600,000","8,000,000,000",139000,5.07,27437,N/A,N/A,0.33,418042,2.52
39130,하나투어,여행사 및 기타 여행보조 서비스업,"13,939,185","6,969,592,500",38600,N/A,-3771,-6,-6265,1.84,20924,2.59
39490,키움증권,금융 지원 서비스업,"22,099,740","110,498,700,000",107000,12.68,8441,7,16347,1.26,84952,1.87
39570,HDC아이콘트롤스,전기 및 통신 공사업,"16,460,000","8,230,000,000",8530,N/A,-306,N/A,N/A,0.85,10065,4.1
41650,상신브레이크,자동차 신품 부품 제조업,"21,471,450","10,735,725,000",2600,N/A,-134,N/A,N/A,0.31,8359,3.85
42660,대우조선해양,선박 및 보트 건조업,"107,205,752","541,028,760,000",23400,2925,8,7,3379,0.63,37306,N/A
42670,두산인프라코어,특수 목적용 기계 제조업,"209,352,765","1,046,763,825,000",7590,7.74,981,10,739,0.66,11451,N/A
42700,한미반도체,특수 목적용 기계 제조업,"51,501,501","12,716,420,500",11750,25.16,467,N/A,N/A,2.65,4439,0.85
44380,주연테크,컴퓨터 및 주변장치 제조업,"54,612,089","10,922,417,800",1170,N/A,-53,N/A,N/A,1.48,792,N/A
44450,KSS해운,해상 운송업,"23,185,880","11,592,940,000",8750,8.67,1009,N/A,N/A,0.67,12990,3.09
47040,대우건설,건물 건설업,"415,622,638","2,078,113,190,000",3510,6.82,515,6,636,0.56,6259,N/A
47050,포스코인터내셔널,상품 중개업,"123,375,149","616,875,745,000",13900,8.14,1708,6,2181,0.56,24723,5.04
47400,유니온머티리얼,"내화, 비내화 요업제품 제조업","42,000,000","21,000,000,000",5510,54.55,101,N/A,N/A,2.66,2070,0.91
47810,한국항공우주,"항공기,우주선 및 부품 제조업","97,475,107","487,375,535,000",23650,11.12,2126,13,1772,1.95,12146,1.69
49770,동원F&B,기타 식품 제조업,"3,859,124","19,295,620,000",183000,10.94,16722,10,18314,1.02,179696,1.64
49800,우진플라임,특수 목적용 기계 제조업,"10,000,000","5,000,000,000",3390,N/A,-683,N/A,N/A,0.62,5424,N/A
51600,한전KPS,전기 및 통신 공사업,"45,000,000","9,000,000,000",29500,8.26,3570,9,3214,1.31,22502,6.51
51630,진양화학,플라스틱제품 제조업,"12,000,000","6,000,000,000",3670,N/A,-99,N/A,N/A,1.63,2255,N/A
51900,LG생활건강,기타 화학제품 제조업,"15,618,197","88,589,470,000",1432000,32.31,44318,32,44813,5.64,253945,0.77
51910,LG화학,기초 화학물질 제조업,"70,592,343","391,405,715,000",746000,417.23,1788,56,13285,3.36,221970,0.27
52690,한전기술,"건축기술, 엔지니어링 및 관련 기술 서비스업","38,220,000","7,644,000,000",17150,29.42,583,27,628,1.35,12685,1.81
53210,케이티스카이라이프,텔레비전 방송업,"47,821,966","119,554,915,000",9360,7.63,1226,6,1464,0.64,14715,3.74
53690,한미글로벌,"건축기술, 엔지니어링 및 관련 기술 서비스업","10,957,550","5,478,775,000",9010,14.53,620,N/A,N/A,0.76,11799,2.22
55490,테이팩스,플라스틱제품 제조업,"4,717,650","3,771,825,000",26650,14.71,1812,N/A,N/A,1.22,21781,N/A
57050,현대홈쇼핑,무점포 소매업,"12,000,000","60,000,000,000",62100,9.06,6858,6,11287,0.41,150306,3.22
58430,포스코강판,1차 철강 제조업,"6,000,000","30,000,000,000",13200,18.86,700,N/A,N/A,0.37,36133,3.03
58650,세아홀딩스,1차 철강 제조업,"4,000,000","20,000,000,000",73700,7.36,10014,N/A,N/A,0.15,498748,3.05
58730,다스코,"구조용 금속제품, 탱크 및 증기발생기 제조업","15,400,000","8,000,000,000",4675,N/A,-106,N/A,N/A,0.57,8138,N/A
58850,KTcs,기타 정보 서비스업,"42,685,000","23,842,500,000",1900,10.33,184,N/A,N/A,0.5,3767,4.21
58860,KTis,기타 정보 서비스업,"34,802,000","17,401,000,000",2250,9.45,238,N/A,N/A,0.45,5014,4
63160,종근당바이오,의약품 제조업,"5,485,962","13,714,905,000",59000,26,2269,N/A,N/A,1.99,29682,0.32
64350,현대로템,철도장비 제조업,"85,000,000","425,000,000,000",17650,N/A,-4318,86,205,1.39,12697,N/A
64960,S&T모티브,자동차 신품 부품 제조업,"14,623,136","73,115,680,000",50300,8.64,5823,10,4822,0.94,53564,2.78
66570,LG전자,통신 및 방송 장비 제조업,"163,647,814","904,169,030,000",77200,28.73,2687,10,8089,0.91,84434,0.97
67830,세이브존I&C,종합 소매업,"41,040,895","41,040,895,000",2225,5.08,438,N/A,N/A,0.19,11893,1.35
68270,셀트리온,기초 의약물질 및 생물학적 제제 제조업,"134,939,385","134,939,385,000",314500,125.1,2514,82,3858,14.52,21666,N/A
68290,삼성출판사,"서적, 잡지 및 기타 인쇄물 출판업","10,000,000","5,000,000,000",21700,135.62,160,N/A,N/A,2.41,9002,0.46
68400,SK렌터카,운송장비 임대업,"35,765,140","17,882,570,000",9500,11.79,806,N/A,N/A,0.92,10326,N/A
69260,휴켐스,기타 화학제품 제조업,"40,878,588","40,878,588,000",16300,9.14,1784,9,1777,0.98,16670,6.14
69460,대호에이엘,1차 비철금속 제조업,"27,134,839","13,567,419,500",2230,N/A,-186,N/A,N/A,2.61,856,N/A
69620,대웅제약,의약품 제조업,"11,586,575","28,966,437,500",117000,80.58,1452,N/A,N/A,2.32,50342,0.51
69640,한세엠케이,"섬유, 의복, 신발 및 가죽제품 소매업","12,909,322","6,454,661,000",2545,N/A,-3398,N/A,N/A,0.29,8803,N/A
69730,DSR제강,1차 철강 제조업,"14,400,000","7,200,000,000",4225,7.85,538,N/A,N/A,0.42,10019,0.95
69960,현대백화점,종합 소매업,"23,402,441","117,012,205,000",60200,9.04,6662,9,6414,0.32,189387,1.66
70960,용평리조트,일반 및 생활 숙박시설 운영업,"48,133,333","240,666,665,000",4455,N/A,-342,N/A,N/A,0.55,8137,N/A
71090,하이스틸,1차 철강 제조업,"1,999,944","9,999,720,000",17000,36.32,468,N/A,N/A,0.27,63522,0.59
71320,지역난방공사,"증기, 냉·온수 및 공기조절 공급업","11,578,744","57,893,720,000",34550,71.98,480,N/A,N/A,0.25,139583,N/A
71840,롯데하이마트,가전제품 및 정보통신장비 소매업,"23,607,712","118,038,560,000",29650,N/A,-4402,9,3452,0.37,80809,3.37
71950,코아스,가구 제조업,"30,907,210","15,453,605,000",1140,18.39,62,N/A,N/A,1.38,828,N/A
71970,STX중공업,일반 목적용 기계 제조업,"28,365,976","70,914,940,000",2350,N/A,-1246,N/A,N/A,0.51,4636,N/A
72130,유엔젤,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","13,195,454","6,597,727,000",3115,N/A,-310,N/A,N/A,1.04,3003,N/A
73240,금호타이어,고무제품 제조업,"287,260,287","1,436,301,435,000",2855,N/A,-315,N/A,N/A,0.66,4298,N/A
74610,이엔플러스,일반 목적용 기계 제조업,"39,324,219","19,662,109,500",5200,N/A,-828,N/A,N/A,4.05,1284,N/A
75180,새론오토모티브,자동차 신품 부품 제조업,"19,200,000","9,600,000,000",4200,N/A,-369,N/A,N/A,0.38,11183,3.33
75580,세진중공업,선박 및 보트 건조업,"38,372,720","21,986,360,000",6400,N/A,-19,N/A,N/A,1.56,4096,0.31
77500,유니퀘스트,기계장비 및 관련 물품 도매업,"27,280,975","13,640,487,500",10500,16.85,623,N/A,N/A,1.31,8025,1.43
77970,STX엔진,일반 목적용 기계 제조업,"23,008,904","57,522,260,000",5790,11.31,512,N/A,N/A,0.67,8588,N/A
78000,텔코웨어,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","9,702,706","5,026,353,000",12550,38.5,326,N/A,N/A,0.67,18817,4.38
78520,에이블씨엔씨,기타 화학제품 제조업,"27,033,459","13,516,729,500",8120,N/A,-707,N/A,N/A,0.89,9161,N/A
79160,CJ CGV,"영화, 비디오물, 방송프로그램 제작 및 배급업","35,100,000","17,550,000,000",18800,N/A,-10048,-3,-7141,2.74,6853,N/A
79430,현대리바트,가구 제조업,"20,535,282","20,535,282,000",21500,20.17,1066,11,1917,0.93,23176,0.7
79550,LIG넥스원,무기 및 총포탄 제조업,"22,000,000","110,000,000,000",33150,27.35,1212,17,1899,1.13,29280,1.81
79980,휴비스,화학섬유 제조업,"34,500,000","172,500,000,000",7030,111.59,63,N/A,N/A,0.59,12008,2.13
81000,일진다이아,기타 화학제품 제조업,"14,202,975","14,202,975,000",57300,62.55,916,N/A,N/A,4.55,12606,0.52
81660,휠라홀딩스,생활용품 도매업,"60,752,222","61,674,420,000",32350,8.59,3767,11,3042,1.5,21586,0.68
82740,HSD엔진,일반 목적용 기계 제조업,"32,947,142","32,947,142,000",4720,N/A,-704,13,366,0.8,5904,N/A
83420,그린케미칼,기타 화학제품 제조업,"24,000,000","12,000,000,000",3545,12.31,288,N/A,N/A,0.77,4606,4.56
84010,대한제강,1차 철강 제조업,"24,646,734","24,646,734,000",6490,5.61,1157,N/A,N/A,0.31,20805,3.08
84670,동양고속,육상 여객 운송업,"2,895,569","16,959,295,000",26650,2.94,9063,N/A,N/A,0.58,46151,17.64
84680,이월드,유원지 및 기타 오락관련 서비스업,"103,139,897","103,139,897,000",3790,111.47,34,N/A,N/A,1.41,2694,N/A
84870,티비에이치글로벌,봉제의복 제조업,"20,856,819","10,428,409,500",1705,N/A,-4847,N/A,N/A,0.43,3978,N/A
85310,엔케이,"구조용 금속제품, 탱크 및 증기발생기 제조업","79,983,352","39,991,676,000",996,N/A,-314,N/A,N/A,0.87,1142,N/A
86280,현대글로비스,기타 운송관련 서비스업,"37,500,000","18,750,000,000",122000,8.22,14848,9,13297,0.98,123877,2.87
88790,진도,기타 전문 도매업,"12,447,744","6,223,872,000",2635,N/A,-96,N/A,N/A,0.33,7940,3.8
89470,HDC현대EP,기타 화학제품 제조업,"31,900,000","17,200,000,000",4505,15.64,288,N/A,N/A,0.45,9912,2.66
89590,제주항공,항공 여객 운송업,"26,356,758","131,783,790,000",15450,N/A,-6108,-2,-7668,1.99,7755,N/A
90080,평화산업,자동차 신품 부품 제조업,"54,902,259","27,451,129,500",1165,N/A,-154,N/A,N/A,2.12,550,N/A
90350,노루페인트,기타 화학제품 제조업,"20,000,000","10,231,563,000",7370,7.33,1005,N/A,N/A,0.47,15731,3.73
90370,메타랩스,봉제의복 제조업,"63,689,937","31,844,968,500",1370,N/A,-458,N/A,N/A,1.33,1032,N/A
90430,아모레퍼시픽,기타 화학제품 제조업,"58,458,490","34,508,160,000",169500,62.57,2709,74,2293,2.58,65735,0.59
91090,세원셀론텍,"구조용 금속제품, 탱크 및 증기발생기 제조업","61,908,841","30,954,420,500",2690,N/A,-38,N/A,N/A,0.91,2944,N/A
91810,티웨이항공,항공 여객 운송업,"46,974,812","23,487,406,000",2750,N/A,-2089,-1,-2960,0.84,3273,N/A
92200,디아이씨,자동차 신품 부품 제조업,"38,888,569","19,444,284,500",1690,N/A,-1567,N/A,N/A,0.44,3876,N/A
92220,KEC,반도체 제조업,"116,706,940","58,353,470,000",808,N/A,-146,N/A,N/A,0.45,1796,N/A
92230,KPX홀딩스,기초 화학물질 제조업,"4,224,646","21,123,230,000",42750,6.39,6685,N/A,N/A,0.28,152781,6.08
92440,기신정기,특수 목적용 기계 제조업,"29,200,000","14,600,000,000",3120,10.47,298,N/A,N/A,0.38,8125,4.81
92780,동양피스톤,자동차용 엔진 및 자동차 제조업,"13,168,460","6,584,230,000",5290,6.89,768,N/A,N/A,0.62,8468,2.27
93050,LF,봉제의복 제조업,"29,240,000","146,200,000,000",12350,7.16,1724,N/A,N/A,0.29,42158,4.05
93230,이아이디,기타 전문 도매업,"553,342,542","110,668,508,400",247,20.58,12,N/A,N/A,0.99,250,N/A
93240,형지엘리트,봉제의복 제조업,"31,154,798","15,577,399,000",1775,N/A,-319,N/A,N/A,0.9,1980,N/A
93370,후성,기초 화학물질 제조업,"92,606,819","46,303,409,500",9110,455.5,20,N/A,N/A,3.97,2293,0.17
94280,효성 ITX,기타 사업지원 서비스업,"11,558,200","5,779,100,000",29800,33.18,898,N/A,N/A,8.18,3645,1.68
95570,AJ네트웍스,산업용 기계 및 장비 임대업,"46,822,295","46,822,295,000",3225,N/A,-1690,N/A,N/A,0.48,6659,9.3
95720,웅진씽크빅,초등 교육기관,"117,401,592","58,700,796,000",2610,N/A,-1234,N/A,N/A,0.82,3176,11.9
96770,SK이노베이션,석유 정제품 제조업,"92,465,564","468,569,950,000",184000,N/A,-19095,-11,-17507,1,184800,1.63
97230,한진중공업,토목 건설업,"83,274,281","416,371,405,000",6390,6.9,926,N/A,N/A,2.22,2879,N/A
97950,CJ제일제당,기타 식품 제조업,"15,054,186","81,908,095,000",424000,12.51,33901,10,43929,1.26,336603,0.82
100220,비상교육,"서적, 잡지 및 기타 인쇄물 출판업","12,996,741","6,498,370,500",6930,N/A,-70,N/A,N/A,0.42,16341,3.61
100250,진양홀딩스,플라스틱제품 제조업,"55,895,292","27,947,646,000",2400,9.49,253,N/A,N/A,0.43,5532,7.08
100840,S&TC,일반 목적용 기계 제조업,"7,506,711","3,753,355,500",15350,5.01,3065,N/A,N/A,0.44,35168,5.21
101060,SBS미디어홀딩스,텔레비전 방송업,"139,896,190","69,948,095,000",1875,N/A,-504,N/A,N/A,0.42,4417,N/A
101140,비티원,생활용품 도매업,"41,244,464","20,622,232,000",3885,11.36,342,N/A,N/A,2.29,1695,N/A
101530,해태제과식품,기타 식품 제조업,"29,116,822","14,558,411,000",8140,N/A,-1065,N/A,N/A,0.89,9126,1.84
102260,동성코퍼레이션,회사 본부 및 경영 컨설팅 서비스업,"43,993,012","43,993,012,000",4000,23.67,169,N/A,N/A,0.64,6271,5
102280,쌍방울,봉제의복 제조업,"139,359,627","69,679,813,500",797,N/A,-412,N/A,N/A,0.76,1048,N/A
102460,이연제약,의약품 제조업,"16,770,000","8,385,000,000",20100,106.35,189,N/A,N/A,1.55,12973,1.74
103140,풍산,1차 비철금속 제조업,"28,024,278","140,121,390,000",25250,133.6,189,13,1873,0.52,49014,1.58
103590,일진전기,절연선 및 케이블 제조업,"37,080,390","37,080,390,000",2800,8.59,326,N/A,N/A,0.34,8313,N/A
104700,한국철강,1차 철강 제조업,"46,050,000","46,050,000,000",4505,10.68,422,N/A,N/A,0.29,15739,4.44
105630,한세실업,봉제의복 제조업,"40,000,000","20,000,000,000",10550,N/A,-471,58,181,1.13,9357,4.74
105840,우진,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","20,202,234","10,101,117,000",3765,N/A,-435,N/A,N/A,0.67,5587,2.66
108670,LG하우시스,플라스틱제품 제조업,"8,967,670","50,000,000,000",60000,35.23,1703,19,3153,0.65,92677,0.42
109070,컨버즈,"골판지, 종이 상자 및 종이용기 제조업","3,590,507","1,795,253,500",4100,N/A,-3636,N/A,N/A,1.39,2941,N/A
111110,호전실업,봉제의복 제조업,"8,000,000","4,657,880,000",8500,32.82,259,N/A,N/A,0.57,14962,2.94
111770,영원무역,상품 종합 도매업,"44,311,468","22,155,734,000",23650,5.89,4017,7,3273,0.56,42095,1.69
112610,씨에스윈드,"구조용 금속제품, 탱크 및 증기발생기 제조업","17,285,715","8,642,857,500",80200,42.03,1908,24,3332,3.52,22798,0.57
114090,GKL,유원지 및 기타 오락관련 서비스업,"61,855,670","30,927,835,000",13050,10.3,1267,237,55,1.42,9169,5.05
115390,락앤락,플라스틱제품 제조업,"54,186,600","27,500,000,000",12100,53.07,228,N/A,N/A,0.94,12916,N/A
117580,대성에너지,연료용 가스 제조 및 배관공급업,"27,500,000","27,500,000,000",5070,13.63,372,N/A,N/A,0.45,11328,4.93
118000,우리들휴브레인,기계장비 및 관련 물품 도매업,"41,993,250","20,996,625,000",3400,N/A,-156,N/A,N/A,3.31,1028,N/A
119650,KC코트렐,일반 목적용 기계 제조업,"13,000,000","6,500,000,000",6180,N/A,-293,N/A,N/A,1.14,5432,0.49
120030,조선선재,기타 금속 가공제품 제조업,"1,257,651","628,825,500",107500,9.29,11573,N/A,N/A,1,107528,1.39
120110,코오롱인더,화학섬유 제조업,"26,978,840","148,733,500,000",35000,6.01,5824,4,7778,0.49,70894,2.57
122900,아이마켓코리아,상품 종합 도매업,"35,393,340","18,166,670,000",8200,18.1,453,N/A,N/A,0.76,10836,7.32
123690,한국화장품,생활용품 도매업,"16,068,000","8,034,000,000",14250,N/A,-1202,N/A,N/A,6.94,2054,N/A
123700,에스제이엠,자동차 신품 부품 제조업,"15,604,898","7,802,449,000",2565,4.14,620,N/A,N/A,0.25,10466,4.87
123890,한국자산신탁,신탁업 및 집합투자업,"123,977,752","61,988,876,000",3070,4,767,N/A,N/A,0.56,5472,5.93
126560,현대에이치씨엔,텔레비전 방송업,"112,876,596","56,438,298,000",4110,12.97,317,N/A,N/A,0.61,6748,1.46
128820,대성산업,연료 소매업,"45,235,478","226,177,390,000",3225,N/A,-1768,N/A,N/A,0.26,12325,N/A
128940,한미약품,의약품 제조업,"11,843,029","29,607,572,500",353500,89.25,3961,95,3734,5.72,61812,0.14
129260,인터지스,도로 화물 운송업,"29,747,874","14,873,937,000",2800,N/A,-771,N/A,N/A,0.43,6490,N/A
130660,한전산업,"건축기술, 엔지니어링 및 관련 기술 서비스업","32,600,000","16,300,000,000",3245,6.29,516,N/A,N/A,1.27,2555,6.99
133820,화인베스틸,1차 철강 제조업,"29,550,000","16,050,000,000",2655,N/A,-338,N/A,N/A,0.88,3034,N/A
134380,미원화학,기타 화학제품 제조업,"2,199,268","2,404,080,000",50900,7.43,6849,N/A,N/A,0.99,51597,1.97
134790,시디즈,가구 제조업,"2,000,000","1,000,000,000",57000,12.52,4553,N/A,N/A,2.71,21002,0.53
136490,선진,동물용 사료 및 조제식품 제조업,"23,779,604","11,889,802,000",10100,8.79,1149,N/A,N/A,0.72,13947,0.5
138250,엔에스쇼핑,무점포 소매업,"33,696,000","16,848,000,000",12000,N/A,-186,41,295,0.92,12990,1.25
138490,코오롱플라스틱,합성고무 및 플라스틱 물질 제조업,"38,000,000","38,000,000,000",4650,52.25,89,N/A,N/A,0.91,5087,1.5
139480,이마트,종합 소매업,"27,875,819","139,379,095,000",114500,14.86,7705,11,10880,0.36,316506,1.75
143210,핸즈코퍼레이션,자동차 신품 부품 제조업,"21,863,268","10,931,634,000",6700,20.18,332,N/A,N/A,0.44,15176,1.94
144620,코오롱머티리얼,화학섬유 제조업,"68,658,635","68,658,635,000",2890,N/A,-562,N/A,N/A,2.89,1001,N/A
145210,세화아이엠씨,특수 목적용 기계 제조업,"81,094,734","40,547,367,000",1130,N/A,-101,N/A,N/A,1.94,582,N/A
145720,덴티움,의료용 기기 제조업,"11,068,830","6,184,415,000",44000,54.46,808,14,3092,1.79,24534,N/A
145990,삼양사,기타 식품 제조업,"10,313,449","53,417,595,000",65100,13.78,4724,N/A,N/A,0.59,110369,1.54
152330,코리아오토글라스,유리 및 유리제품 제조업,"20,000,000","100,000,000,000",14500,8.61,1684,N/A,N/A,0.82,17723,6.21
155660,DSR,1차 비철금속 제조업,"16,000,000","8,000,000,000",3915,7.05,555,N/A,N/A,0.4,9740,1.28
161000,애경유화,기초 화학물질 제조업,"32,040,000","16,020,000,000",7630,6.33,1205,N/A,N/A,0.66,11586,4.59
161390,한국타이어앤테크놀로지,고무제품 제조업,"123,875,069","61,937,534,500",28800,9.06,3178,11,2695,0.49,58634,1.91
