Unnamed: 0,CODE,NAME,SECT.,STOCK NO.,CAPT.,CUR PRICE,PREV PRICE,FR,PER,EPS,E_PER,E_EPS,PBR,BPS,ITR
565,058430,포스코강판,1차 철강 제조업,"6,000,000","30,000,000,000",13300,13400,,47.0,200.0,,,7.4,1270.0,
568,058850,KTcs,기타 정보 서비스업,"42,685,000","23,842,500,000",1980,1970,,48.87,1146.0,44.0,1276.0,4.48,12496.0,
569,058860,KTis,기타 정보 서비스업,"34,802,000","17,401,000,000",2390,2275,,,-6095.0,-1.0,-3757.0,7.54,570.0,
571,063160,종근당바이오,의약품 제조업,"5,485,962","13,714,905,000",58400,59000,,,-1075.0,,,2.07,1516.0,
573,064960,S&T모티브,자동차 신품 부품 제조업,"14,623,136","73,115,680,000",53000,50000,,34.27,96.0,,,1.44,2283.0,
574,066570,LG전자,통신 및 방송 장비 제조업,"163,647,814","904,169,030,000",85700,77100,,17.61,4527.0,14.0,5649.0,4.84,16462.0,
575,067830,세이브존I&C,종합 소매업,"41,040,895","41,040,895,000",2200,2230,,36.12,224.0,,,0.19,41567.0,
576,068270,셀트리온,기초 의약물질 및 생물학적 제제 제조업,"134,939,385","134,939,385,000",315000,321000,,8.8,259.0,,,0.44,5231.0,
577,068290,삼성출판사,"서적, 잡지 및 기타 인쇄물 출판업","10,000,000","5,000,000,000",21850,21800,,,-275.0,,,1.02,8283.0,
578,068400,SK렌터카,운송장비 임대업,"35,765,140","17,882,570,000",9830,9600,,,-463.0,,,0.45,8852.0,
580,069460,대호에이엘,1차 비철금속 제조업,"27,134,839","13,567,419,500",2165,2230,,6.35,5342.0,,,1.58,21411.0,
582,069640,한세엠케이,"섬유, 의복, 신발 및 가죽제품 소매업","12,909,322","6,454,661,000",2715,2560,,,-37696.0,89.0,883.0,0.21,369312.0,
583,069730,DSR제강,1차 철강 제조업,"14,400,000","7,200,000,000",4315,4225,,7.31,2873.0,,,0.7,30107.0,
584,069960,현대백화점,종합 소매업,"23,402,441","117,012,205,000",61600,60200,,,-434.0,,,0.41,12627.0,
585,070960,용평리조트,일반 및 생활 숙박시설 운영업,"48,133,333","240,666,665,000",4405,4480,,,-401.0,,,0.5,9120.0,
587,071090,하이스틸,1차 철강 제조업,"1,999,944","9,999,720,000",17000,17000,,,-41.0,,,1.21,988.0,
588,071320,지역난방공사,"증기, 냉·온수 및 공기조절 공급업","11,578,744","57,893,720,000",34900,34550,,34.33,67.0,,,0.3,7712.0,
589,071840,롯데하이마트,가전제품 및 정보통신장비 소매업,"23,607,712","118,038,560,000",31300,30100,,6.11,1785.0,,,0.59,18598.0,
591,071970,STX중공업,일반 목적용 기계 제조업,"28,365,976","70,914,940,000",2375,2400,,19.62,93.0,,,0.93,1970.0,
595,074610,이엔플러스,일반 목적용 기계 제조업,"39,324,219","19,662,109,500",5170,5240,,,-472.0,,,1.07,1441.0,
596,075180,새론오토모티브,자동차 신품 부품 제조업,"19,200,000","9,600,000,000",4170,4235,,5.8,7866.0,,,0.47,97646.0,
597,075580,세진중공업,선박 및 보트 건조업,"38,372,720","21,986,360,000",6640,6410,,6.06,421.0,,,0.23,10984.0,
600,078000,텔코웨어,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","9,702,706","5,026,353,000",12500,12600,,11.05,3558.0,,,0.57,68828.0,
601,078520,에이블씨엔씨,기타 화학제품 제조업,"27,033,459","13,516,729,500",8060,8150,,,-247.0,,,0.8,3934.0,
603,079160,CJ CGV,"영화, 비디오물, 방송프로그램 제작 및 배급업","35,100,000","17,550,000,000",20000,19200,,,-2785.0,,,1.42,2055.0,
605,079550,LIG넥스원,무기 및 총포탄 제조업,"22,000,000","110,000,000,000",33900,32550,,,-101.0,,,0.59,1924.0,
606,079980,휴비스,화학섬유 제조업,"34,500,000","172,500,000,000",7130,7100,,,-107.0,,,0.52,3007.0,
608,081660,휠라홀딩스,생활용품 도매업,"60,752,222","61,674,420,000",32450,32000,,20.64,409.0,,,0.92,9134.0,
610,082740,HSD엔진,일반 목적용 기계 제조업,"32,947,142","32,947,142,000",4865,4735,,,-1206.0,,,0.49,2853.0,
611,083420,그린케미칼,기타 화학제품 제조업,"24,000,000","12,000,000,000",3550,3615,,54.72,371.0,,,4.77,4255.0,
612,084010,대한제강,1차 철강 제조업,"24,646,734","24,646,734,000",6570,6490,,57.08,96.0,,,0.99,5518.0,
613,084670,동양고속,육상 여객 운송업,"2,895,569","16,959,295,000",26700,26650,,15.43,1364.0,,,1.59,13247.0,
614,084680,이월드,유원지 및 기타 오락관련 서비스업,"103,139,897","103,139,897,000",3750,3770,,,-217.0,,,1.67,458.0,
617,085310,엔케이,"구조용 금속제품, 탱크 및 증기발생기 제조업","79,983,352","39,991,676,000",1005,996,,3.96,396.0,,,1.37,1143.0,
619,086280,현대글로비스,기타 운송관련 서비스업,"37,500,000","18,750,000,000",128500,123000,,8.88,1340.0,8.0,1440.0,1.65,7224.0,
623,088790,진도,기타 전문 도매업,"12,447,744","6,223,872,000",2630,2635,,12.9,1267.0,,,0.94,17456.0,
624,088980,맥쿼리인프라,신탁업 및 집합투자업,"349,044,336","1,815,614,802,841",11050,11000,,18.14,5871.0,18.0,6042.0,0.84,126794.0,
626,089590,제주항공,항공 여객 운송업,"26,356,758","131,783,790,000",15100,15250,,13.43,267.0,13.0,280.0,0.62,5745.0,
627,090080,평화산업,자동차 신품 부품 제조업,"54,902,259","27,451,129,500",1195,1165,,5.94,3849.0,,,0.63,36326.0,
629,090370,메타랩스,봉제의복 제조업,"63,689,937","31,844,968,500",1400,1410,,41.86,559.0,,,0.27,87402.0,
630,090430,아모레퍼시픽,기타 화학제품 제조업,"58,458,490","34,508,160,000",168000,171500,,15.33,1210.0,15.0,1225.0,2.11,8804.0,
631,091090,세원셀론텍,"구조용 금속제품, 탱크 및 증기발생기 제조업","61,908,841","30,954,420,500",2705,2690,,10.44,2284.0,9.0,2768.0,0.43,55326.0,
632,091810,티웨이항공,항공 여객 운송업,"46,974,812","23,487,406,000",2715,2750,,5.67,495.0,,,0.36,7720.0,
633,092200,디아이씨,자동차 신품 부품 제조업,"38,888,569","19,444,284,500",1810,1700,,4.86,1467.0,,,0.26,27038.0,
634,092220,KEC,반도체 제조업,"116,706,940","58,353,470,000",812,805,,5.44,1743.0,,,0.87,10907.0,
635,092230,KPX홀딩스,기초 화학물질 제조업,"4,224,646","21,123,230,000",42700,42800,,,-8544.0,,,0.85,6335.0,
636,092440,기신정기,특수 목적용 기계 제조업,"29,200,000","14,600,000,000",3115,3120,,18.86,7819.0,18.0,8115.0,1.77,83180.0,
637,092780,동양피스톤,자동차용 엔진 및 자동차 제조업,"13,168,460","6,584,230,000",5510,5320,,,-221.0,51.0,1042.0,0.67,79711.0,
638,093050,LF,봉제의복 제조업,"29,240,000","146,200,000,000",12550,12350,,243.0,5.0,,,0.9,1349.0,
639,093230,이아이디,기타 전문 도매업,"553,342,542","110,668,508,400",245,247,,,-382.0,,,3.88,4279.0,
640,093240,형지엘리트,봉제의복 제조업,"31,154,798","15,577,399,000",1670,1760,,4.15,1502.0,,,0.33,18648.0,
641,093370,후성,기초 화학물질 제조업,"92,606,819","46,303,409,500",9250,9310,,11.22,1034.0,9.0,1260.0,0.72,16147.0,
642,094280,효성 ITX,기타 사업지원 서비스업,"11,558,200","5,779,100,000",29250,29450,,,-527.0,,,1.15,3151.0,
644,095570,AJ네트웍스,산업용 기계 및 장비 임대업,"46,822,295","46,822,295,000",3240,3250,,,-562.0,,,0.73,15867.0,
645,095720,웅진씽크빅,초등 교육기관,"117,401,592","58,700,796,000",2595,2630,,,-55.0,,,2.74,1126.0,
650,097950,CJ제일제당,기타 식품 제조업,"15,054,186","81,908,095,000",427000,425500,,12.76,2053.0,,,1.48,17659.0,
651,100220,비상교육,"서적, 잡지 및 기타 인쇄물 출판업","12,996,741","6,498,370,500",6940,6900,,276.96,23.0,,,0.37,17060.0,
652,100250,진양홀딩스,플라스틱제품 제조업,"55,895,292","27,947,646,000",2410,2390,,11.22,7695.0,11.0,8085.0,1.31,65705.0,
653,100840,S&TC,일반 목적용 기계 제조업,"7,506,711","3,753,355,500",15250,15250,,,-1843.0,,,0.33,16706.0,
655,101140,비티원,생활용품 도매업,"41,244,464","20,622,232,000",3815,3850,,,-3884.0,,,0.98,9303.0,
656,101530,해태제과식품,기타 식품 제조업,"29,116,822","14,558,411,000",8250,8150,,31.22,498.0,33.0,471.0,0.49,31825.0,
658,102280,쌍방울,봉제의복 제조업,"139,359,627","69,679,813,500",782,793,,,-8294.0,-5.0,-2360.0,0.39,31773.0,
660,103140,풍산,1차 비철금속 제조업,"28,024,278","140,121,390,000",25550,25450,,6.48,3852.0,,,0.51,48914.0,
661,103590,일진전기,절연선 및 케이블 제조업,"37,080,390","37,080,390,000",2830,2825,,37.99,533.0,,,1.13,17999.0,
662,104700,한국철강,1차 철강 제조업,"46,050,000","46,050,000,000",4580,4505,,11.41,2138.0,,,0.55,44444.0,
664,105630,한세실업,봉제의복 제조업,"40,000,000","20,000,000,000",11950,10450,,3.88,450.0,,,0.46,3755.0,
665,105840,우진,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","20,202,234","10,101,117,000",3770,3835,,5.19,983.0,,,0.62,8228.0,
667,108670,LG하우시스,플라스틱제품 제조업,"8,967,670","50,000,000,000",61000,60000,,12.2,423.0,,,0.81,6360.0,
669,111110,호전실업,봉제의복 제조업,"8,000,000","4,657,880,000",8370,8440,,64.04,356.0,-35.0,-644.0,1.37,16650.0,
670,111770,영원무역,상품 종합 도매업,"44,311,468","22,155,734,000",24900,23500,,81.07,3873.0,56.0,5632.0,6.87,45682.0,
671,112610,씨에스윈드,"구조용 금속제품, 탱크 및 증기발생기 제조업","17,285,715","8,642,857,500",81300,79600,,14.6,8972.0,,,1.07,121926.0,
672,114090,GKL,유원지 및 기타 오락관련 서비스업,"61,855,670","30,927,835,000",12950,13050,,,-2962.0,90.0,3920.0,5.39,65538.0,
673,115390,락앤락,플라스틱제품 제조업,"54,186,600","27,500,000,000",11800,12000,,,-1194.0,-106.0,-276.0,1.54,19074.0,
674,117580,대성에너지,연료용 가스 제조 및 배관공급업,"27,500,000","27,500,000,000",5100,5040,,50.41,492.0,9.0,2915.0,0.26,94349.0,
677,120030,조선선재,기타 금속 가공제품 제조업,"1,257,651","628,825,500",108000,107000,,39.6,21842.0,23.0,37233.0,6.87,125855.0,
678,120110,코오롱인더,화학섬유 제조업,"26,978,840","148,733,500,000",36550,34800,,,-692.0,,,0.77,7757.0,
679,122900,아이마켓코리아,상품 종합 도매업,"35,393,340","18,166,670,000",8150,8200,,,-133.0,,,2.71,1486.0,
680,123690,한국화장품,생활용품 도매업,"16,068,000","8,034,000,000",14050,14050,,,-1259.0,13.0,307.0,0.33,12263.0,
681,123700,에스제이엠,자동차 신품 부품 제조업,"15,604,898","7,802,449,000",2630,2555,,5.07,27437.0,,,0.33,418042.0,
682,123890,한국자산신탁,신탁업 및 집합투자업,"123,977,752","61,988,876,000",3120,3070,,,-3771.0,-6.0,-6265.0,1.84,20924.0,
683,126560,현대에이치씨엔,텔레비전 방송업,"112,876,596","56,438,298,000",4055,4120,,12.68,8441.0,7.0,16347.0,1.26,84952.0,
684,128820,대성산업,연료 소매업,"45,235,478","226,177,390,000",3290,3255,,,-306.0,,,0.85,10065.0,
685,128940,한미약품,의약품 제조업,"11,843,029","29,607,572,500",324500,345500,,,-134.0,,,0.31,8359.0,
686,129260,인터지스,도로 화물 운송업,"29,747,874","14,873,937,000",2665,2760,,2925.0,8.0,7.0,3379.0,0.63,37306.0,
687,130660,한전산업,"건축기술, 엔지니어링 및 관련 기술 서비스업","32,600,000","16,300,000,000",3285,3215,,7.74,981.0,10.0,739.0,0.66,11451.0,
688,133820,화인베스틸,1차 철강 제조업,"29,550,000","16,050,000,000",2675,2650,,25.16,467.0,,,2.65,4439.0,
689,134380,미원화학,기타 화학제품 제조업,"2,199,268","2,404,080,000",50800,50900,,,-53.0,,,1.48,792.0,
690,134790,시디즈,가구 제조업,"2,000,000","1,000,000,000",57300,57100,,8.67,1009.0,,,0.67,12990.0,
691,136490,선진,동물용 사료 및 조제식품 제조업,"23,779,604","11,889,802,000",10300,10100,,6.82,515.0,6.0,636.0,0.56,6259.0,
693,138250,엔에스쇼핑,무점포 소매업,"33,696,000","16,848,000,000",12450,12050,,8.14,1708.0,6.0,2181.0,0.56,24723.0,
694,138490,코오롱플라스틱,합성고무 및 플라스틱 물질 제조업,"38,000,000","38,000,000,000",4945,4685,,54.55,101.0,,,2.66,2070.0,
697,139480,이마트,종합 소매업,"27,875,819","139,379,095,000",121000,114000,,11.12,2126.0,13.0,1772.0,1.95,12146.0,
700,144620,코오롱머티리얼,화학섬유 제조업,"68,658,635","68,658,635,000",3010,2865,,10.94,16722.0,10.0,18314.0,1.02,179696.0,
701,145210,세화아이엠씨,특수 목적용 기계 제조업,"81,094,734","40,547,367,000",1195,1125,,,-683.0,,,0.62,5424.0,
703,145720,덴티움,의료용 기기 제조업,"11,068,830","6,184,415,000",45000,44000,,8.26,3570.0,9.0,3214.0,1.31,22502.0,
704,145990,삼양사,기타 식품 제조업,"10,313,449","53,417,595,000",67600,64800,,,-99.0,,,1.63,2255.0,
705,152330,코리아오토글라스,유리 및 유리제품 제조업,"20,000,000","100,000,000,000",14850,14600,,32.31,44318.0,32.0,44813.0,5.64,253945.0,
707,153360,하이골드3호,운송장비 임대업,"16,149,790","80,748,950,000",1330,1345,,417.23,1788.0,56.0,13285.0,3.36,221970.0,
708,155660,DSR,1차 비철금속 제조업,"16,000,000","8,000,000,000",3975,3915,,29.42,583.0,27.0,628.0,1.35,12685.0,
709,155900,바다로19호,운송장비 임대업,"15,200,004","76,000,020,000",2620,2620,,7.63,1226.0,6.0,1464.0,0.64,14715.0,
710,161000,애경유화,기초 화학물질 제조업,"32,040,000","16,020,000,000",7860,7630,,14.53,620.0,,,0.76,11799.0,
711,161390,한국타이어앤테크놀로지,고무제품 제조업,"123,875,069","61,937,534,500",29350,28600,,14.71,1812.0,,,1.22,21781.0,
712,161890,한국콜마,기타 화학제품 제조업,"22,881,180","11,440,590,000",50200,50700,,9.06,6858.0,6.0,11287.0,0.41,150306.0,
713,163560,동일고무벨트,고무제품 제조업,"13,650,000","6,825,000,000",8340,8070,,18.86,700.0,,,0.37,36133.0,
716,172580,하이골드12호,운송장비 임대업,"13,044,500","65,222,500,000",2055,2030,,7.36,10014.0,,,0.15,498748.0,
719,181710,엔에이치엔,소프트웨어 개발 및 공급업,"19,565,025","9,782,512,500",81500,82300,,,-106.0,,,0.57,8138.0,
721,185750,종근당,의약품 제조업,"10,885,685","27,214,212,500",178000,176000,,10.33,184.0,,,0.5,3767.0,
722,192080,더블유게임즈,소프트웨어 개발 및 공급업,"18,374,502","9,187,251,000",77500,78200,,9.45,238.0,,,0.45,5014.0,
724,192650,드림텍,전자부품 제조업,"62,075,008","6,280,956,600",18450,18300,,26.0,2269.0,,,1.99,29682.0,
727,195870,해성디에스,전자부품 제조업,"17,000,000","85,000,000,000",20750,19950,,,-4318.0,86.0,205.0,1.39,12697.0,
728,200880,서연이화,자동차 신품 부품 제조업,"27,028,437","13,514,218,500",4965,5040,,8.64,5823.0,10.0,4822.0,0.94,53564.0,
730,204320,만도,자동차 신품 부품 제조업,"46,957,120","46,957,120,000",33100,31250,,28.73,2687.0,10.0,8089.0,0.91,84434.0,
731,207940,삼성바이오로직스,기초 의약물질 및 생물학적 제제 제조업,"66,165,000","165,412,500,000",771000,768000,,5.08,438.0,,,0.19,11893.0,
734,213500,한솔제지,"펄프, 종이 및 판지 제조업","23,800,576","119,002,880,000",13950,13950,,125.1,2514.0,82.0,3858.0,14.52,21666.0,
735,214320,이노션,광고업,"20,000,000","10,000,000,000",51700,50000,,135.62,160.0,,,2.41,9002.0,
737,214390,경보제약,기초 의약물질 및 생물학적 제제 제조업,"23,906,860","11,953,430,000",12300,11900,,11.79,806.0,,,0.92,10326.0,
738,214420,토니모리,기타 화학제품 제조업,"17,640,000","3,528,000,000",10650,10650,,9.14,1784.0,9.0,1777.0,0.98,16670.0,
739,226320,잇츠한불,기타 화학제품 제조업,"21,929,315","10,964,657,500",27250,27300,,,-186.0,,,2.61,856.0,
740,227840,현대코퍼레이션홀딩스,음·식료품 및 담배 도매업,"9,100,836","45,504,180,000",10600,10600,,80.58,1452.0,,,2.32,50342.0,
742,234080,JW생명과학,의약품 제조업,"15,834,554","39,586,385,000",20550,20450,,,-3398.0,,,0.29,8803.0,
743,241560,두산밥캣,특수 목적용 기계 제조업,"100,249,166","50,124,583,000",27300,27400,,7.85,538.0,,,0.42,10019.0,
744,241590,화승엔터프라이즈,신발 및 신발 부분품 제조업,"60,536,670","30,268,335,000",11100,11050,,9.04,6662.0,9.0,6414.0,0.32,189387.0,
745,248170,샘표식품,기타 식품 제조업,"4,568,286","2,284,143,000",49700,49800,,,-342.0,,,0.55,8137.0,
746,249420,일동제약,의약품 제조업,"23,803,285","23,803,285,000",16050,16200,,36.32,468.0,,,0.27,63522.0,
747,251270,넷마블,소프트웨어 개발 및 공급업,"85,800,897","8,580,089,700",155000,156500,,71.98,480.0,,,0.25,139583.0,
748,264900,크라운제과,기타 식품 제조업,"12,523,850","2,659,482,000",8660,8610,,,-4402.0,9.0,3452.0,0.37,80809.0,
749,267250,현대중공업지주,석유 정제품 제조업,"15,798,617","81,433,085,000",232000,232000,,18.39,62.0,,,1.38,828.0,
750,267260,현대일렉트릭,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","36,047,135","180,235,675,000",12450,12250,,,-1246.0,,,0.51,4636.0,
751,267270,현대건설기계,일반 목적용 기계 제조업,"19,700,793","98,503,965,000",25800,24650,,,-310.0,,,1.04,3003.0,
752,267290,경동도시가스,연료용 가스 제조 및 배관공급업,"5,895,406","14,738,515,000",17300,16800,,,-315.0,,,0.66,4298.0,
753,267850,아시아나IDT,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","11,100,000","5,550,000,000",21700,22000,,,-828.0,,,4.05,1284.0,
754,268280,미원에스씨,기초 화학물질 제조업,"5,100,000","2,633,945,500",80500,81800,,,-369.0,,,0.38,11183.0,
755,271560,오리온,기타 식품 제조업,"39,536,132","19,768,066,000",146500,149000,,,-19.0,,,1.56,4096.0,
756,271980,제일약품,의약품 제조업,"14,704,872","7,352,436,000",55500,55000,,16.85,623.0,,,1.31,8025.0,
758,272450,진에어,항공 여객 운송업,"30,000,000","30,000,000,000",9650,9880,,11.31,512.0,,,0.67,8588.0,
759,272550,삼양패키징,플라스틱제품 제조업,"14,209,804","71,049,020,000",19200,19250,,38.5,326.0,,,0.67,18817.0,
760,280360,롯데제과,기타 식품 제조업,"6,416,717","3,208,358,500",107000,106000,,,-707.0,,,0.89,9161.0,
761,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","19,839,340","9,919,670,000",22550,23050,,,-10048.0,-3.0,-7141.0,2.74,6853.0,
764,284740,쿠쿠홈시스,개인 및 가정용품 임대업,"22,437,330","2,243,733,000",38650,38650,,20.17,1066.0,11.0,1917.0,0.93,23176.0,
765,285130,SK케미칼,합성고무 및 플라스틱 물질 제조업,"11,741,396","66,000,330,000",401500,332000,,27.35,1212.0,17.0,1899.0,1.13,29280.0,
766,286940,롯데정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","15,396,331","76,981,655,000",35000,35700,,111.59,63.0,,,0.59,12008.0,
767,293480,하나제약,의약품 제조업,"16,200,000","8,100,000,000",25600,25300,,62.55,916.0,,,4.55,12606.0,
769,294870,HDC현대산업개발,건물 건설업,"65,907,330","329,536,650,000",22800,22750,,8.59,3767.0,11.0,3042.0,1.5,21586.0,
770,298000,효성화학,기초 화학물질 제조업,"3,190,126","15,950,630,000",115000,111000,,,-704.0,13.0,366.0,0.8,5904.0,
771,298020,효성티앤씨,화학섬유 제조업,"4,327,682","21,638,410,000",110500,108000,,12.31,288.0,,,0.77,4606.0,
773,298050,효성첨단소재,화학섬유 제조업,"4,479,948","22,399,740,000",148000,141000,,5.61,1157.0,,,0.31,20805.0,
774,298690,에어부산,항공 여객 운송업,"52,070,000","52,070,000,000",3995,4050,,2.94,9063.0,,,0.58,46151.0,
775,300720,한일시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","4,144,970","20,724,850,000",90300,89900,,111.47,34.0,,,1.41,2694.0,
776,306200,세아제강,1차 철강 제조업,"2,836,300","14,181,500,000",69300,66600,,,-4847.0,,,0.43,3978.0,
777,307950,현대오토에버,소프트웨어 개발 및 공급업,"21,000,000","10,500,000,000",42500,41700,,,-314.0,,,0.87,1142.0,
778,308170,센트랄모텍,자동차 신품 부품 제조업,"8,610,000","4,305,000,000",29200,29200,,8.22,14848.0,9.0,13297.0,0.98,123877.0,
781,322000,현대에너지솔루션,반도체 제조업,"11,200,000","56,000,000,000",35850,35900,,,-96.0,,,0.33,7940.0,
782,326030,에스케이바이오팜,자연과학 및 공학 연구개발업,"78,313,250","39,156,625,000",192500,185500,,15.64,288.0,,,0.45,9912.0,
786,336370,두산솔루스,전자부품 제조업,"30,589,758","3,960,220,800",45000,41750,,,-6108.0,-2.0,-7668.0,1.99,7755.0,
788,344820,케이씨씨글라스,유리 및 유리제품 제조업,"8,350,210","8,350,210,000",31300,31000,,,-154.0,,,2.12,550.0,
791,353200,대덕전자,전자부품 제조업,"49,416,925","25,756,222,000",12450,12400,,7.33,1005.0,,,0.47,15731.0,
793,900140,엘브이엠씨,자동차 판매업,"51,120,439","12,780,110",3745,3740,,,-458.0,,,1.33,1032.0,
