Unnamed: 0,CODE,NAME,SECT.,STOCK NO.,CAPT.,CUR PRICE,PREV PRICE,FR,PER,EPS,E_PER,E_EPS,PBR,BPS,ITR
389,013520,화승알앤에이,자동차 신품 부품 제조업,"64,561,210","32,280,605,000",1595.0,1570.0,N/A,5.8,275.0,N/A,N/A,0.4,3992.0,1.57
391,013580,계룡건설산업,토목 건설업,"8,930,907","44,654,535,000",22250.0,22700.0,N/A,2.87,7748.0,N/A,N/A,0.43,51939.0,2.7
392,013700,까뮤이앤씨,건물 건설업,"45,152,280","22,576,140,000",1135.0,1130.0,N/A,3.75,303.0,N/A,N/A,0.68,1664.0,2.64
393,013870,지엠비코리아,자동차 신품 부품 제조업,"19,072,280","9,536,140,000",4945.0,4970.0,N/A,49.95,99.0,N/A,N/A,0.42,11888.0,0.61
394,013890,지누스,가구 제조업,"14,406,749","7,203,374,500",81900.0,80600.0,N/A,14.61,5605.0,13.0,6390.0,2.83,28935.0,1.53
395,014130,한익스프레스,도로 화물 운송업,"12,000,000","6,000,000,000",4375.0,4385.0,N/A,7.62,574.0,N/A,N/A,0.73,6018.0,1.6
396,014160,대영포장,"골판지, 종이 상자 및 종이용기 제조업","108,394,549","54,197,274,500",985.0,985.0,N/A,15.63,63.0,N/A,N/A,0.66,1483.0,N/A
397,014280,금강공업,1차 철강 제조업,"26,159,553","26,749,428,000",3535.0,3500.0,N/A,N/A,-343.0,N/A,N/A,0.3,11968.0,2.26
398,014440,영보화학,플라스틱제품 제조업,"20,000,000","10,000,000,000",3900.0,3940.0,N/A,105.41,37.0,N/A,N/A,0.53,7386.0,2.56
399,014530,극동유화,석유 정제품 제조업,"34,869,420","17,434,710,000",3050.0,3040.0,N/A,7.68,397.0,N/A,N/A,0.6,5063.0,5.25
400,014580,태경비케이,"시멘트, 석회, 플라스터 및 그 제품 제조업","27,583,100","13,791,550,000",3570.0,3485.0,N/A,17.5,204.0,N/A,N/A,0.75,4774.0,2.8
401,014680,한솔케미칼,기초 화학물질 제조업,"11,295,195","56,475,975,000",148500.0,147000.0,N/A,16.14,9201.0,15.0,10201.0,3.31,44875.0,1.01
402,014710,사조씨푸드,수산물 가공 및 저장 처리업,"17,218,543","17,218,543,000",3495.0,3370.0,N/A,N/A,-524.0,N/A,N/A,0.3,11769.0,N/A
403,014790,한라,토목 건설업,"38,874,942","194,374,710,000",3330.0,3330.0,N/A,4.0,832.0,N/A,N/A,0.56,6000.0,N/A
404,014820,동원시스템즈,플라스틱제품 제조업,"25,618,511","129,419,345,000",21500.0,21450.0,N/A,14.41,1492.0,N/A,N/A,1.17,18407.0,2.33
405,014830,유니드,기초 화학물질 제조업,"8,889,843","44,449,215,000",46100.0,46000.0,N/A,5.23,8819.0,N/A,N/A,0.54,84834.0,2.6
406,014910,성문전자,전자부품 제조업,"19,486,857","10,043,428,500",1515.0,1500.0,N/A,N/A,-51.0,N/A,N/A,1.04,1459.0,N/A
407,014990,인디에프,봉제의복 제조업,"58,932,995","29,466,497,500",1710.0,1625.0,N/A,N/A,-80.0,N/A,N/A,1.79,956.0,N/A
409,015230,대창단조,자동차 신품 부품 제조업,"2,857,223","14,286,115,000",26000.0,26000.0,N/A,5.15,5046.0,N/A,N/A,0.37,70115.0,4.23
410,015260,에이엔피,전자부품 제조업,"82,784,868","41,392,434,000",165.0,170.0,N/A,N/A,-726.0,N/A,N/A,0.04,4103.0,N/A
411,015350,부산도시가스,연료용 가스 제조 및 배관공급업,"11,000,000","55,000,000,000",46200.0,43350.0,N/A,2.81,16423.0,N/A,N/A,0.56,82680.0,2.16
413,015540,쎌마테라퓨틱스,기타 사업지원 서비스업,"11,276,903","5,638,451,500",8830.0,9710.0,N/A,N/A,-3434.0,N/A,N/A,15.46,571.0,N/A
414,015590,큐로,일반 목적용 기계 제조업,"227,211,638","113,605,819,000",543.0,549.0,N/A,25.86,21.0,N/A,N/A,1.16,470.0,N/A
415,015760,한국전력공사,전기업,"641,964,077","3,209,820,385,000",20000.0,19950.0,N/A,N/A,-2391.0,7.0,2728.0,0.19,105049.0,N/A
417,015890,태경산업,기초 화학물질 제조업,"29,228,750","14,614,375,000",4810.0,4765.0,N/A,N/A,-145.0,N/A,N/A,0.59,8104.0,7.69
418,016090,대현,봉제의복 제조업,"44,282,310","26,906,155,000",1685.0,1660.0,N/A,5.28,319.0,N/A,N/A,0.38,4445.0,5.93
420,016380,KG동부제철,1차 철강 제조업,"100,008,897","500,311,410,000",12200.0,12650.0,N/A,12.72,959.0,N/A,N/A,1.32,9238.0,N/A
421,016450,한세예스24홀딩스,봉제의복 제조업,"40,000,000","20,000,000,000",4240.0,4095.0,N/A,33.92,125.0,N/A,N/A,0.62,6800.0,5.9
422,016580,환인제약,의약품 제조업,"18,600,070","9,700,035,000",15350.0,15200.0,N/A,16.33,940.0,N/A,N/A,0.86,17869.0,1.95
423,016590,신대양제지,"골판지, 종이 상자 및 종이용기 제조업","4,029,782","20,148,910,000",53500.0,51900.0,N/A,3.76,14231.0,N/A,N/A,0.5,107414.0,1.17
426,016740,두올,자동차 신품 부품 제조업,"27,066,680","67,666,700,000",3465.0,3440.0,N/A,12.69,273.0,N/A,N/A,0.64,5395.0,2.31
427,016800,퍼시스,가구 제조업,"11,500,000","14,300,000,000",28350.0,28150.0,N/A,9.53,2976.0,N/A,N/A,0.59,48171.0,3.53
429,017040,광명전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","43,337,615","21,668,807,500",1660.0,1635.0,N/A,9.07,183.0,N/A,N/A,0.71,2333.0,0.9
430,017180,명문제약,의약품 제조업,"33,953,454","16,976,727,000",5660.0,5800.0,N/A,N/A,-960.0,N/A,N/A,2.0,2831.0,N/A
431,017370,우신시스템,특수 목적용 기계 제조업,"18,314,054","9,157,027,000",2630.0,2610.0,N/A,N/A,-53.0,N/A,N/A,0.39,6781.0,N/A
432,017390,서울도시가스,연료용 가스 제조 및 배관공급업,"5,000,000","35,000,000,000",68300.0,68000.0,N/A,15.72,4345.0,N/A,N/A,0.27,252383.0,2.56
433,017550,수산중공업,특수 목적용 기계 제조업,"53,985,163","26,992,581,500",1610.0,1570.0,N/A,322.0,5.0,N/A,N/A,0.81,2000.0,0.62
434,017670,SK텔레콤,전기 통신업,"80,745,711","44,639,473,000",235500.0,227500.0,N/A,23.19,10157.0,13.0,18216.0,0.76,310286.0,4.25
435,017800,현대엘리베이터,일반 목적용 기계 제조업,"38,351,001","199,915,005,000",42000.0,41050.0,N/A,29.03,1447.0,25.0,1696.0,1.9,22125.0,1.43
436,017810,풀무원,기타 식품 제조업,"38,090,950","19,045,475,000",17800.0,18100.0,N/A,45.41,392.0,25.0,708.0,1.82,9785.0,0.57
437,017900,광전자,반도체 제조업,"57,943,763","28,971,881,500",2010.0,2085.0,N/A,28.71,70.0,N/A,N/A,0.47,4302.0,2.49
438,017940,E1,기타 전문 도매업,"6,860,000","34,300,000,000",40200.0,39150.0,N/A,N/A,-2888.0,N/A,N/A,0.24,169219.0,5.47
439,017960,한국카본,"구조용 금속제품, 탱크 및 증기발생기 제조업","43,960,757","21,980,378,500",8050.0,7740.0,N/A,13.31,605.0,8.0,1008.0,1.04,7768.0,1.49
440,018250,애경산업,기타 화학제품 제조업,"26,409,935","26,409,935,000",22500.0,22300.0,N/A,18.32,1228.0,28.0,801.0,1.79,12591.0,2.0
441,018260,삼성에스디에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","77,377,800","38,688,900,000",158000.0,159000.0,N/A,23.46,6736.0,25.0,6236.0,1.89,83815.0,1.52
442,018470,조일알미늄,1차 비철금속 제조업,"70,155,555","35,077,777,500",603.0,576.0,N/A,N/A,-1101.0,N/A,N/A,0.38,1575.0,N/A
443,018500,동원금속,자동차 신품 부품 제조업,"46,754,933","23,377,466,500",707.0,690.0,N/A,32.14,22.0,N/A,N/A,0.64,1107.0,N/A
444,018670,SK가스,기타 전문 도매업,"9,230,244","46,151,220,000",89500.0,89500.0,N/A,3.17,28219.0,N/A,N/A,0.47,192247.0,3.32
445,018880,한온시스템,일반 목적용 기계 제조업,"533,800,000","53,380,000,000",13900.0,12600.0,N/A,44.55,312.0,54.0,257.0,3.48,3999.0,2.3
446,019170,신풍제약,의약품 제조업,"52,984,990","27,592,495,000",91000.0,93200.0,N/A,2757.58,33.0,N/A,N/A,21.37,4259.0,N/A
447,019180,티에이치엔,기타 전기장비 제조업,"18,000,000","9,000,000,000",2380.0,2445.0,N/A,N/A,-172.0,N/A,N/A,0.76,3125.0,2.52
448,019440,세아특수강,1차 철강 제조업,"8,570,000","42,850,000,000",10650.0,10600.0,N/A,10.35,1029.0,N/A,N/A,0.29,36896.0,8.45
449,019490,하이트론씨스템즈,영상 및 음향기기 제조업,"5,530,735","13,826,837,500",2745.0,2690.0,N/A,N/A,-3007.0,N/A,N/A,0.39,7067.0,N/A
450,019680,대교,초등 교육기관,"84,702,850","52,064,920,000",3870.0,3860.0,N/A,N/A,-65.0,N/A,N/A,0.58,6715.0,4.39
451,020000,한섬,봉제의복 제조업,"24,630,000","12,315,000,000",31050.0,31450.0,N/A,9.39,3306.0,9.0,3531.0,0.65,48109.0,1.45
452,020120,키다리스튜디오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","17,015,245","8,507,622,500",7750.0,8020.0,N/A,38.75,200.0,N/A,N/A,6.1,1270.0,N/A
453,020150,일진머티리얼즈,전자부품 제조업,"46,110,835","23,055,417,500",49700.0,48900.0,N/A,43.37,1146.0,39.0,1263.0,3.98,12496.0,0.1
454,020560,아시아나항공,항공 여객 운송업,"223,235,294","1,116,176,470,000",4095.0,3950.0,N/A,N/A,-4929.0,-1.0,-3009.0,1.88,2184.0,N/A
455,020760,일진디스플,반도체 제조업,"28,314,440","14,157,220,000",2765.0,2680.0,N/A,N/A,-1103.0,N/A,N/A,2.26,1221.0,N/A
456,021050,서원,금속 주조업,"47,474,590","23,737,295,000",3510.0,2900.0,N/A,3510.0,1.0,N/A,N/A,1.57,2242.0,0.28
457,021240,코웨이,그외 기타 개인 서비스업,"73,799,619","40,662,398,000",83100.0,84400.0,N/A,17.47,4757.0,15.0,5675.0,4.59,18100.0,2.89
458,021820,세원정공,자동차 신품 부품 제조업,"10,000,000","5,000,000,000",8090.0,8090.0,N/A,36.12,224.0,N/A,N/A,0.19,41567.0,0.31
459,023000,삼원강재,자동차 신품 부품 제조업,"40,000,000","20,000,000,000",2065.0,2095.0,N/A,9.79,211.0,N/A,N/A,0.39,5266.0,5.57
460,023150,MH에탄올,알코올음료 제조업,"7,378,526","4,596,763,000",9810.0,10300.0,N/A,N/A,-41.0,N/A,N/A,1.11,8812.0,3.57
461,023350,한국종합기술,"건축기술, 엔지니어링 및 관련 기술 서비스업","10,950,000","5,475,000,000",3870.0,3840.0,N/A,N/A,-463.0,N/A,N/A,0.44,8852.0,2.58
462,023450,동남합성,기초 화학물질 제조업,"3,610,000","3,125,564,000",33950.0,33050.0,N/A,5.95,5703.0,N/A,N/A,1.78,19063.0,0.59
463,023530,롯데쇼핑,종합 소매업,"28,288,755","141,443,775,000",76700.0,75800.0,N/A,N/A,-37696.0,-9.0,-8077.0,0.21,369312.0,4.95
464,023590,다우기술,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","44,866,617","22,433,308,500",19100.0,18900.0,N/A,6.65,2873.0,N/A,N/A,0.63,30107.0,2.09
465,023800,인지컨트롤스,자동차 신품 부품 제조업,"15,160,128","7,580,064,000",7820.0,8400.0,N/A,N/A,-434.0,N/A,N/A,0.62,12627.0,1.28
466,023810,인팩,자동차 신품 부품 제조업,"10,000,000","5,000,000,000",4400.0,4395.0,N/A,N/A,-491.0,N/A,N/A,0.49,9024.0,2.73
467,023960,에쓰씨엔지니어링,토목 건설업,"25,016,587","12,508,293,500",1200.0,1070.0,N/A,N/A,-41.0,N/A,N/A,1.21,988.0,N/A
468,024070,WISCOM,플라스틱제품 제조업,"15,326,438","7,663,219,000",2200.0,2180.0,N/A,N/A,-84.0,N/A,N/A,0.29,7627.0,2.27
469,024090,디씨엠,1차 철강 제조업,"11,700,000","6,000,000,000",10600.0,10600.0,N/A,6.18,1714.0,N/A,N/A,0.55,19269.0,4.72
472,024890,대원화성,플라스틱제품 제조업,"41,249,152","20,624,576,000",1695.0,1655.0,N/A,47.08,36.0,N/A,N/A,0.87,1943.0,0.59
473,024900,덕양산업,자동차 신품 부품 제조업,"32,564,980","16,282,490,000",1740.0,1805.0,N/A,N/A,-424.0,N/A,N/A,1.28,1360.0,N/A
474,025000,KPX케미칼,기초 화학물질 제조업,"4,840,000","24,200,000,000",45200.0,45050.0,N/A,5.75,7866.0,6.0,8113.0,0.46,97646.0,5.53
475,025530,에스제이엠홀딩스,자동차 부품 및 내장품 판매업,"14,934,008","7,467,004,000",2445.0,2445.0,N/A,5.81,421.0,N/A,N/A,0.22,10984.0,7.16
476,025540,한국단자공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","10,415,000","5,207,500,000",44200.0,41500.0,N/A,12.43,3556.0,N/A,N/A,0.63,70260.0,1.58
477,025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","16,864,368","1,686,436,800",2765.0,2760.0,N/A,N/A,-247.0,N/A,N/A,0.7,3934.0,N/A
478,025620,제이준코스메틱,기타 화학제품 제조업,"36,402,552","18,201,276,000",2815.0,2800.0,N/A,N/A,-1700.0,N/A,N/A,1.42,1984.0,N/A
479,025750,한솔홈데코,제재 및 목재 가공업,"80,565,149","83,765,149,000",1075.0,1055.0,N/A,N/A,-46.0,N/A,N/A,0.55,1962.0,N/A
480,025820,이구산업,1차 비철금속 제조업,"33,442,000","16,721,000,000",1410.0,1390.0,N/A,N/A,-189.0,N/A,N/A,0.48,2951.0,2.13
481,025860,남해화학,"비료, 농약 및 살균, 살충제 제조업","49,678,843","49,678,843,000",7750.0,7760.0,N/A,18.95,409.0,N/A,N/A,0.85,9134.0,0.77
482,025890,한국주강,특수 목적용 기계 제조업,"11,309,259","5,654,629,500",1315.0,1320.0,N/A,N/A,-1026.0,N/A,N/A,0.47,2777.0,N/A
483,026890,디피씨,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","41,678,175","20,839,087,500",18150.0,17700.0,N/A,54.34,334.0,N/A,N/A,4.2,4324.0,0.44
484,026940,부국철강,1차 철강 제조업,"20,000,000","10,000,000,000",5270.0,4790.0,N/A,219.58,24.0,N/A,N/A,0.95,5528.0,1.42
485,026960,동서,음·식료품 및 담배 도매업,"99,700,000","49,850,000,000",24700.0,23550.0,N/A,18.11,1364.0,N/A,N/A,1.86,13247.0,2.83
487,027740,마니커,"도축, 육류 가공 및 저장 처리업","158,472,594","79,236,297,000",709.0,700.0,N/A,N/A,-246.0,N/A,N/A,1.92,370.0,N/A
488,027970,세하,"펄프, 종이 및 판지 제조업","29,562,997","29,562,997,000",1315.0,1300.0,N/A,3.22,408.0,N/A,N/A,1.07,1229.0,N/A
489,028050,삼성엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업","196,000,000","980,000,000,000",11500.0,11400.0,N/A,8.58,1340.0,8.0,1440.0,1.59,7224.0,N/A
490,028100,동아지질,기반조성 및 시설물 축조관련 전문공사업,"11,500,000","5,750,000,000",14400.0,14200.0,N/A,14.88,968.0,N/A,N/A,0.83,17378.0,1.39
491,028260,삼성물산,기타 전문 도매업,"186,887,081","18,851,450,600",115500.0,114500.0,N/A,19.67,5871.0,19.0,5984.0,0.91,126794.0,1.73
492,028670,팬오션,해상 운송업,"534,569,207","534,569,207,000",3485.0,3455.0,N/A,12.63,276.0,12.0,302.0,0.61,5719.0,N/A
493,029460,케이씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","13,554,044","6,777,022,000",20200.0,20250.0,N/A,5.25,3849.0,N/A,N/A,0.56,36326.0,1.24
494,029530,신도리코,컴퓨터 및 주변장치 제조업,"10,080,029","50,400,145,000",22300.0,22300.0,N/A,N/A,-607.0,N/A,N/A,0.26,86808.0,4.48
496,030000,제일기획,광고업,"115,041,225","23,008,245,000",17050.0,17050.0,N/A,15.25,1118.0,14.0,1228.0,1.87,9129.0,4.81
497,030200,케이티,전기 통신업,"261,111,808","1,564,498,835,000",23900.0,23650.0,N/A,10.46,2284.0,9.0,2769.0,0.43,55326.0,4.6
500,030720,동원수산,어로 어업,"4,653,805","23,269,025,000",8440.0,8410.0,N/A,14.6,578.0,N/A,N/A,0.72,11680.0,N/A
501,030790,비케이탑스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","11,896,974","5,948,487,000",5490.0,5150.0,N/A,N/A,-8544.0,N/A,N/A,0.87,6335.0,N/A
502,031430,신세계인터내셔날,"섬유, 의복, 신발 및 가죽제품 소매업","7,140,000","35,700,000,000",144500.0,142500.0,N/A,18.48,7819.0,22.0,6490.0,1.74,83180.0,0.76
503,031440,신세계푸드,음식점업,"3,872,480","19,362,400,000",52100.0,51400.0,N/A,N/A,-221.0,50.0,1042.0,0.65,79711.0,1.44
504,031820,콤텍시스템,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","67,851,466","33,925,733,000",1040.0,1030.0,N/A,208.0,5.0,N/A,N/A,0.77,1349.0,N/A
505,032350,롯데관광개발,여행사 및 기타 여행보조 서비스업,"69,275,662","34,637,831,000",18900.0,18900.0,N/A,N/A,-659.0,N/A,N/A,4.61,4100.0,N/A
506,032560,황금에스티,1차 비철금속 제조업,"14,000,000","7,000,000,000",6490.0,6470.0,N/A,4.29,1512.0,N/A,N/A,0.36,18010.0,1.54
507,032640,LG유플러스,전기 통신업,"436,611,361","2,573,969,175,000",11850.0,11500.0,N/A,11.46,1034.0,9.0,1314.0,0.73,16147.0,3.38
509,033180,필룩스,전자부품 제조업,"90,043,128","45,171,564,000",3155.0,3080.0,N/A,N/A,-674.0,N/A,N/A,1.03,3065.0,N/A
510,033240,자화전자,전자부품 제조업,"17,900,000","8,950,000,000",11900.0,10650.0,N/A,N/A,-562.0,N/A,N/A,0.75,15867.0,N/A
511,033250,체시스,자동차 신품 부품 제조업,"24,000,000","12,000,000,000",2720.0,2750.0,N/A,N/A,-55.0,N/A,N/A,2.42,1126.0,N/A
512,033270,유나이티드,의약품 제조업,"16,244,822","8,122,411,000",39900.0,47350.0,N/A,20.79,1919.0,N/A,N/A,2.22,17959.0,0.83
513,033530,세종공업,자동차 신품 부품 제조업,"25,035,775","12,517,887,500",7380.0,7120.0,N/A,N/A,-335.0,N/A,N/A,0.44,16768.0,0.68
515,033780,케이티앤지,담배 제조업,"137,292,497","954,959,485,000",84200.0,83100.0,N/A,11.26,7479.0,10.0,8037.0,1.23,68202.0,5.23
516,033920,무학,알코올음료 제조업,"28,500,000","5,700,000,000",5490.0,5510.0,N/A,N/A,-1843.0,N/A,N/A,0.33,16706.0,N/A
517,034020,두산중공업,일반 목적용 기계 제조업,"253,140,778","1,265,703,890,000",9910.0,10050.0,N/A,N/A,-5075.0,N/A,N/A,1.26,7857.0,N/A
518,034120,SBS,텔레비전 방송업,"18,252,582","91,262,910,000",15100.0,15150.0,N/A,30.32,498.0,43.0,354.0,0.47,31825.0,0.99
519,034220,LG디스플레이,전자부품 제조업,"357,815,700","1,789,078,500,000",13350.0,12550.0,N/A,N/A,-8129.0,-6.0,-2360.0,0.44,30335.0,N/A
520,034300,신세계건설,건물 건설업,"4,000,000","20,000,000,000",22250.0,22250.0,N/A,5.78,3852.0,N/A,N/A,0.45,48914.0,3.6
522,034590,인천도시가스,연료용 가스 제조 및 배관공급업,"4,374,754","21,873,770,000",24550.0,24500.0,N/A,14.65,1676.0,N/A,N/A,0.55,44616.0,5.09
524,034830,한국토지신탁,신탁업 및 집합투자업,"252,489,230","252,489,230,000",1720.0,1690.0,N/A,3.82,450.0,N/A,N/A,0.46,3755.0,6.39
526,035150,백산,플라스틱제품 제조업,"24,200,000","14,000,000,000",4310.0,4295.0,N/A,10.19,423.0,N/A,N/A,0.68,6360.0,2.32
527,035250,강원랜드,유원지 및 기타 오락관련 서비스업,"213,940,500","106,970,250,000",20650.0,20900.0,N/A,58.01,356.0,-18.0,-1122.0,1.24,16650.0,4.36
528,035420,NAVER,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","164,263,395","16,481,339,500",312500.0,305500.0,N/A,72.84,4290.0,55.0,5632.0,6.57,47560.0,0.12
529,035510,신세계I&C,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","1,720,000","8,600,000,000",119000.0,118500.0,N/A,3.4,34979.0,N/A,N/A,1.02,116282.0,1.68
530,035720,카카오,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","88,013,995","44,056,997,500",370000.0,364500.0,N/A,N/A,-2962.0,79.0,4663.0,5.65,65538.0,0.03
531,036420,제이콘텐트리,"영화, 비디오물, 방송프로그램 제작 및 배급업","16,385,071","81,925,355,000",27450.0,27000.0,N/A,N/A,-1194.0,-19.0,-1416.0,1.44,19074.0,N/A
532,036460,한국가스공사,연료용 가스 제조 및 배관공급업,"92,313,000","461,565,000,000",23800.0,23700.0,N/A,48.37,492.0,240.0,99.0,0.25,94349.0,1.6
534,036570,엔씨소프트,소프트웨어 개발 및 공급업,"21,954,022","10,977,011,000",823000.0,783000.0,N/A,37.68,21842.0,25.0,33582.0,6.54,125855.0,0.63
535,036580,팜스코,"곡물가공품, 전분 및 전분제품 제조업","36,727,943","18,363,971,500",5290.0,5360.0,N/A,39.77,133.0,N/A,N/A,0.61,8687.0,0.94
536,037270,YG PLUS,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","58,170,704","29,710,352,000",4010.0,4070.0,N/A,N/A,-133.0,N/A,N/A,2.7,1486.0,N/A
537,037560,LG헬로비전,텔레비전 방송업,"77,446,865","193,617,162,500",3890.0,3820.0,N/A,N/A,-1259.0,12.0,323.0,0.32,12263.0,1.93
538,037710,광주신세계,종합 소매업,"1,600,000","8,000,000,000",143000.0,142500.0,N/A,5.07,28231.0,N/A,N/A,0.34,425460.0,2.45
539,039130,하나투어,여행사 및 기타 여행보조 서비스업,"13,939,185","6,969,592,500",37300.0,36450.0,N/A,N/A,-3771.0,-4.0,-8350.0,1.78,20924.0,2.68
541,039570,HDC아이콘트롤스,전기 및 통신 공사업,"16,460,000","8,230,000,000",8190.0,8130.0,N/A,N/A,-306.0,N/A,N/A,0.81,10065.0,4.27
542,041650,상신브레이크,자동차 신품 부품 제조업,"21,471,450","10,735,725,000",2345.0,2330.0,N/A,N/A,-361.0,N/A,N/A,0.29,8140.0,4.26
543,042660,대우조선해양,선박 및 보트 건조업,"107,205,752","541,028,760,000",22300.0,22100.0,N/A,2787.5,8.0,6.0,3557.0,0.6,37306.0,N/A
544,042670,두산인프라코어,특수 목적용 기계 제조업,"209,352,765","1,046,763,825,000",7700.0,7720.0,N/A,11.68,659.0,10.0,739.0,0.67,11564.0,N/A
545,042700,한미반도체,특수 목적용 기계 제조업,"51,501,501","12,716,420,500",9980.0,9910.0,N/A,13.32,749.0,N/A,N/A,2.1,4745.0,1.0
546,044380,주연테크,컴퓨터 및 주변장치 제조업,"54,612,089","10,922,417,800",1075.0,1035.0,N/A,N/A,-53.0,N/A,N/A,1.36,792.0,N/A
547,044450,KSS해운,해상 운송업,"23,185,880","11,592,940,000",8280.0,8270.0,N/A,8.21,1009.0,N/A,N/A,0.64,12990.0,3.26
549,047040,대우건설,건물 건설업,"415,622,638","2,078,113,190,000",3235.0,3200.0,N/A,7.32,442.0,5.0,636.0,0.51,6352.0,N/A
550,047050,포스코인터내셔널,상품 중개업,"123,375,149","616,875,745,000",14250.0,14200.0,N/A,9.81,1453.0,7.0,2181.0,0.56,25537.0,4.91
551,047400,유니온머티리얼,"내화, 비내화 요업제품 제조업","42,000,000","21,000,000,000",4200.0,4290.0,N/A,41.58,101.0,N/A,N/A,2.03,2070.0,1.19
552,047810,한국항공우주,"항공기,우주선 및 부품 제조업","97,475,107","487,375,535,000",22900.0,22900.0,N/A,10.77,2126.0,13.0,1772.0,1.89,12146.0,1.75
553,049770,동원F&B,기타 식품 제조업,"3,859,124","19,295,620,000",174500.0,172500.0,N/A,10.47,16665.0,10.0,18120.0,0.96,182022.0,1.72
554,049800,우진플라임,특수 목적용 기계 제조업,"10,000,000","5,000,000,000",3360.0,3385.0,N/A,N/A,-683.0,N/A,N/A,0.62,5424.0,N/A
555,051600,한전KPS,전기 및 통신 공사업,"45,000,000","9,000,000,000",28150.0,27950.0,N/A,7.89,3570.0,10.0,2747.0,1.25,22502.0,6.82
556,051630,진양화학,플라스틱제품 제조업,"12,000,000","6,000,000,000",3330.0,3295.0,N/A,N/A,-44.0,N/A,N/A,1.46,2281.0,N/A
557,051900,LG생활건강,기타 화학제품 제조업,"15,618,197","88,589,470,000",1563000.0,1500000.0,N/A,35.65,43849.0,35.0,44813.0,5.89,265193.0,0.7
558,051910,LG화학,기초 화학물질 제조업,"70,592,343","391,405,715,000",699000.0,667000.0,N/A,390.94,1788.0,52.0,13545.0,3.15,221970.0,0.29
559,052690,한전기술,"건축기술, 엔지니어링 및 관련 기술 서비스업","38,220,000","7,644,000,000",15900.0,15900.0,N/A,27.27,583.0,25.0,628.0,1.25,12685.0,1.95
560,053210,케이티스카이라이프,텔레비전 방송업,"47,821,966","119,554,915,000",9040.0,8880.0,N/A,7.37,1226.0,6.0,1452.0,0.61,14715.0,3.87
561,053690,한미글로벌,"건축기술, 엔지니어링 및 관련 기술 서비스업","10,957,550","5,478,775,000",7560.0,7620.0,N/A,12.19,620.0,N/A,N/A,0.64,11799.0,2.65
562,055490,테이팩스,플라스틱제품 제조업,"4,717,650","3,771,825,000",23150.0,23150.0,N/A,9.25,2503.0,N/A,N/A,1.01,22828.0,N/A
564,057050,현대홈쇼핑,무점포 소매업,"12,000,000","60,000,000,000",58300.0,57900.0,N/A,8.5,6858.0,5.0,11001.0,0.39,150306.0,3.43
565,058430,포스코강판,1차 철강 제조업,"6,000,000","30,000,000,000",12200.0,12250.0,N/A,21.63,564.0,N/A,N/A,0.34,36228.0,3.28
566,058650,세아홀딩스,1차 철강 제조업,"4,000,000","20,000,000,000",72600.0,72600.0,N/A,22.53,3222.0,N/A,N/A,0.14,512044.0,3.1
567,058730,다스코,"구조용 금속제품, 탱크 및 증기발생기 제조업","15,400,000","8,000,000,000",4350.0,4335.0,N/A,N/A,-213.0,N/A,N/A,0.53,8239.0,N/A
568,058850,KTcs,기타 정보 서비스업,"42,685,000","23,842,500,000",1900.0,1860.0,N/A,10.33,184.0,N/A,N/A,0.5,3767.0,4.21
569,058860,KTis,기타 정보 서비스업,"34,802,000","17,401,000,000",2145.0,2135.0,N/A,9.01,238.0,N/A,N/A,0.43,5014.0,4.2
571,063160,종근당바이오,의약품 제조업,"5,485,962","13,714,905,000",51000.0,54400.0,N/A,22.15,2303.0,N/A,N/A,1.68,30313.0,0.37
572,064350,현대로템,철도장비 제조업,"85,000,000","425,000,000,000",15250.0,15150.0,N/A,N/A,-4318.0,82.0,187.0,1.2,12697.0,N/A
573,064960,S&T모티브,자동차 신품 부품 제조업,"14,623,136","73,115,680,000",52000.0,50700.0,N/A,10.87,4785.0,11.0,4822.0,0.96,54344.0,2.69
574,066570,LG전자,통신 및 방송 장비 제조업,"163,647,814","904,169,030,000",90300.0,84900.0,N/A,36.24,2492.0,11.0,8120.0,1.07,84382.0,0.83
575,067830,세이브존I&C,종합 소매업,"41,040,895","41,040,895,000",2435.0,2385.0,N/A,6.31,386.0,N/A,N/A,0.2,12059.0,1.23
