,NAME,CODE,PRICE,PER,EPS,E_PER,E_EPS,PBR,BPS,ITR
358,국도화학,007690,39050.0,7.03,5557.0,N/A,N/A,0.41,94110.0,3.84
359,F&F,007700,95500.0,13.41,7123.0,14.0,6823.0,3.05,31336.0,1.05
360,코리아써키트,007810,15550.0,37.47,415.0,N/A,N/A,1.25,12440.0,N/A
361,코리아써우,007815,5970.0,14.39,415.0,N/A,N/A,0.48,12440.0,N/A
362,코리아써키트2우B,00781K,7380.0,17.78,415.0,N/A,N/A,0.59,12440.0,N/A
363,서연,007860,9670.0,N/A,-2615.0,N/A,N/A,0.49,19758.0,0.52
364,태평양물산,007980,1750.0,1750.0,1.0,N/A,N/A,0.5,3524.0,1.71
365,사조동아원,008040,858.0,N/A,-59.0,N/A,N/A,0.58,1469.0,N/A
366,대덕,008060,6700.0,9.59,699.0,N/A,N/A,1.39,4804.0,4.48
367,대덕1우,00806K,6640.0,9.5,699.0,N/A,N/A,1.38,4804.0,4.59
368,대동전자,008110,4300.0,10.26,419.0,N/A,N/A,0.27,16173.0,11.63
369,이건산업,008250,7560.0,65.17,116.0,N/A,N/A,0.43,17512.0,2.65
370,NI스틸,008260,2200.0,10.68,206.0,N/A,N/A,0.57,3878.0,2.27
371,남선알미늄,008350,5170.0,34.47,150.0,N/A,N/A,3.09,1671.0,N/A
372,남선알미우,008355,77000.0,513.33,150.0,N/A,N/A,46.08,1671.0,N/A
373,문배철강,008420,2780.0,33.9,82.0,N/A,N/A,0.49,5668.0,1.8
374,서흥,008490,58300.0,19.69,2961.0,16.0,3658.0,2.11,27582.0,0.69
375,일정실업,008500,12250.0,N/A,-10442.0,N/A,N/A,0.51,23795.0,N/A
376,메리츠증권,008560,3430.0,4.73,725.0,5.0,631.0,0.58,5953.0,5.83
377,윌비스,008600,1290.0,N/A,-589.0,N/A,N/A,0.68,1908.0,N/A
378,아남전자,008700,1685.0,N/A,-22.0,N/A,N/A,2.21,763.0,N/A
379,율촌화학,008730,18700.0,21.37,875.0,N/A,N/A,1.38,13563.0,2.67
380,호텔신라,008770,69900.0,63.2,1106.0,-14.0,-4828.0,3.16,22114.0,0.5
381,호텔신라우,008775,62100.0,56.15,1106.0,-13.0,-4828.0,2.81,22114.0,0.64
382,금비,008870,57100.0,16.08,3550.0,N/A,N/A,0.45,125796.0,2.98
383,한미사이언스,008930,65900.0,139.03,474.0,N/A,N/A,6.67,9875.0,0.3
384,동양철관,008970,1020.0,27.57,37.0,N/A,N/A,1.48,690.0,N/A
385,KCTC,009070,2340.0,11.64,201.0,N/A,N/A,0.36,6487.0,1.92
386,경인전자,009140,17500.0,27.43,638.0,N/A,N/A,0.42,42065.0,1.43
387,삼성전기,009150,142000.0,21.33,6657.0,24.0,6025.0,2.0,70999.0,0.77
388,삼성전기우,009155,64900.0,9.75,6657.0,11.0,6025.0,0.91,70999.0,1.77
389,SIMPAC,009160,2385.0,17.93,133.0,N/A,N/A,0.32,7456.0,2.52
390,한솔로지스틱스,009180,2205.0,9.38,235.0,N/A,N/A,1.25,1762.0,1.81
391,대양금속,009190,4355.0,30.89,141.0,N/A,N/A,2.25,1935.0,N/A
392,무림페이퍼,009200,2050.0,N/A,-294.0,N/A,N/A,0.19,10539.0,2.44
393,한샘,009240,104000.0,57.68,1803.0,37.0,2807.0,3.13,33243.0,1.15
394,신원,009270,1675.0,167.5,10.0,N/A,N/A,0.63,2677.0,N/A
395,신원우,009275,55500.0,5550.0,10.0,N/A,N/A,20.73,2677.0,N/A
396,광동제약,009290,9510.0,20.23,470.0,N/A,N/A,0.88,10835.0,0.84
397,참엔지니어링,009310,1360.0,N/A,-274.0,N/A,N/A,1.2,1131.0,N/A
398,대우부품,009320,2400.0,N/A,-67.0,N/A,N/A,3.12,768.0,N/A
399,태영건설,009410,17050.0,12.64,1349.0,N/A,N/A,1.01,16896.0,0.88
400,태영건설우,009415,15600.0,11.56,1349.0,N/A,N/A,0.92,16896.0,0.99
401,한올바이오파마,009420,31550.0,83.47,378.0,101.0,311.0,11.1,2842.0,N/A
402,KC그린홀딩스,009440,4335.0,12.08,359.0,N/A,N/A,0.54,8048.0,1.38
403,경동나비엔,009450,50700.0,19.04,2663.0,N/A,N/A,2.09,24302.0,0.59
404,한창제지,009460,1980.0,14.89,133.0,N/A,N/A,1.35,1463.0,1.01
405,삼화전기,009470,20100.0,65.9,305.0,N/A,N/A,3.18,6325.0,0.5
406,한국조선해양,009540,86700.0,20.67,4194.0,32.0,2740.0,0.52,165320.0,N/A
407,무림P&P,009580,3075.0,N/A,-61.0,N/A,N/A,0.32,9623.0,5.69
408,모토닉,009680,7650.0,20.35,376.0,N/A,N/A,0.41,18494.0,3.92
409,삼정펄프,009770,26750.0,8.4,3186.0,N/A,N/A,0.35,75591.0,N/A
410,엔케이물산,009810,523.0,N/A,-15.0,N/A,N/A,1.04,505.0,N/A
411,한화솔루션,009830,29000.0,N/A,-1789.0,18.0,1633.0,0.81,35614.0,0.69
412,한화솔루션우,009835,26950.0,N/A,-1789.0,17.0,1633.0,0.76,35614.0,0.93
413,영원무역홀딩스,009970,35200.0,3.64,9674.0,N/A,N/A,0.3,116695.0,2.84
414,한국내화,010040,3470.0,43.92,79.0,N/A,N/A,0.56,6175.0,1.01
415,우리종금,010050,598.0,7.38,81.0,N/A,N/A,1.06,565.0,N/A
416,OCI,010060,61400.0,N/A,-34002.0,-13.0,-4701.0,0.56,109712.0,N/A
417,한국프랜지,010100,2340.0,4.09,572.0,N/A,N/A,0.32,7310.0,2.14
418,LS ELECTRIC,010120,55500.0,16.8,3304.0,16.0,3549.0,1.2,46101.0,2.16
419,고려아연,010130,442000.0,13.46,32829.0,14.0,30907.0,1.18,375789.0,3.17
420,삼성중공업,010140,5450.0,N/A,-2280.0,-4.0,-1465.0,0.62,8727.0,N/A
421,삼성중공우,010145,483000.0,N/A,-2280.0,-330.0,-1465.0,55.35,8727.0,N/A
422,우진아이엔에스,010400,7050.0,22.6,312.0,N/A,N/A,0.51,13934.0,3.55
423,한솔PNS,010420,1450.0,9.67,150.0,N/A,N/A,0.72,2007.0,1.72
424,지코,010580,306.0,N/A,-199.0,N/A,N/A,1.05,291.0,N/A
425,웰바이오텍,010600,3585.0,N/A,-445.0,N/A,N/A,2.04,1754.0,N/A
426,현대미포조선,010620,31250.0,16.73,1868.0,16.0,2001.0,0.53,58845.0,1.12
427,진양폴리,010640,2910.0,3.98,731.0,N/A,N/A,1.12,2603.0,3.44
428,화천기계,010660,3690.0,N/A,-250.0,N/A,N/A,0.6,6162.0,N/A
429,화신,010690,2425.0,N/A,-805.0,N/A,N/A,0.29,8302.0,2.06
430,평화홀딩스,010770,2950.0,N/A,-1447.0,N/A,N/A,0.39,7594.0,5.09
431,아이에스동서,010780,45800.0,25.35,1807.0,12.0,3749.0,1.3,35142.0,1.53
432,퍼스텍,010820,2220.0,N/A,-156.0,N/A,N/A,4.66,476.0,N/A
433,S-Oil,010950,61600.0,N/A,-7965.0,-11.0,-5539.0,1.28,47965.0,0.32
434,S-Oil우,010955,34800.0,N/A,-7965.0,-6.0,-5539.0,0.73,47965.0,0.65
435,삼호개발,010960,4370.0,5.23,836.0,N/A,N/A,0.55,7984.0,4.35
436,진원생명과학,011000,9340.0,N/A,-329.0,N/A,N/A,8.04,1162.0,N/A
437,LG이노텍,011070,162000.0,17.76,9121.0,11.0,14325.0,1.67,96977.0,0.19
438,에넥스,011090,1150.0,N/A,-89.0,N/A,N/A,1.18,974.0,N/A
439,CJ씨푸드,011150,3865.0,42.47,91.0,N/A,N/A,2.15,1799.0,N/A
440,CJ씨푸드1우,011155,47150.0,518.13,91.0,N/A,N/A,26.21,1799.0,N/A
441,롯데케미칼,011170,178500.0,14.56,12259.0,20.0,8873.0,0.47,381481.0,3.75
442,HMM,011200,6600.0,N/A,-1501.0,N/A,N/A,2.03,3254.0,N/A
443,현대위아,011210,39350.0,9.08,4336.0,15.0,2630.0,0.33,119183.0,1.78
444,삼화전자,011230,3080.0,N/A,-379.0,N/A,N/A,2.98,1033.0,N/A
445,태림포장,011280,3590.0,15.28,235.0,N/A,N/A,0.8,4469.0,8.08
446,성안,011300,422.0,N/A,-174.0,N/A,N/A,0.35,1203.0,N/A
447,유니켐,011330,1395.0,6.07,230.0,N/A,N/A,1.07,1307.0,N/A
448,부산산업,011390,132000.0,39.06,3379.0,N/A,N/A,2.5,52880.0,0.19
449,갤럭시아에스엠,011420,1580.0,N/A,-14.0,N/A,N/A,2.5,632.0,N/A
450,한농화성,011500,5330.0,7.56,705.0,N/A,N/A,0.67,7903.0,2.81
451,유양디앤유,011690,1220.0,N/A,-613.0,N/A,N/A,1.39,877.0,N/A
452,한신기계,011700,1360.0,22.67,60.0,N/A,N/A,0.52,2594.0,1.1
453,현대상사,011760,15100.0,10.09,1497.0,N/A,N/A,0.54,27903.0,3.97
454,금호석유,011780,87500.0,9.51,9203.0,8.0,11595.0,0.92,95307.0,1.71
455,금호석유우,011785,33450.0,3.63,9203.0,3.0,11595.0,0.35,95307.0,4.63
456,SKC,011790,82200.0,25.74,3193.0,19.0,4339.0,1.47,55936.0,1.22
457,STX,011810,5410.0,N/A,-913.0,N/A,N/A,1.86,2906.0,N/A
458,신성이엔지,011930,1425.0,89.06,16.0,N/A,N/A,1.69,844.0,N/A
459,DB,012030,733.0,20.94,35.0,N/A,N/A,0.73,1005.0,N/A
460,영흥,012160,1190.0,35.0,34.0,N/A,N/A,0.38,3140.0,2.52
461,키위미디어그룹,012170,150.0,N/A,-9229.0,N/A,N/A,0.46,325.0,N/A
462,계양전기,012200,2935.0,1467.5,2.0,N/A,N/A,0.54,5460.0,1.19
463,계양전기우,012205,8460.0,4230.0,2.0,N/A,N/A,1.55,5460.0,0.47
464,영화금속,012280,2020.0,155.38,13.0,N/A,N/A,1.21,1672.0,N/A
465,경동인베스트,012320,27400.0,6.25,4386.0,N/A,N/A,0.15,185611.0,1.83
466,현대모비스,012330,220000.0,9.74,22594.0,12.0,18084.0,0.63,348322.0,1.82
467,한화에어로스페이스,012450,25500.0,10.16,2511.0,12.0,2163.0,0.52,48722.0,N/A
468,더존비즈온,012510,103000.0,63.82,1614.0,60.0,1713.0,8.96,11495.0,0.46
469,청호컴넷,012600,4715.0,N/A,-1710.0,N/A,N/A,4.98,947.0,N/A
470,경인양행,012610,9250.0,27.53,336.0,N/A,N/A,1.73,5342.0,0.54
471,HDC,012630,11400.0,2.9,3931.0,N/A,N/A,0.29,39625.0,1.75
