,NAME,CODE,PRICE,PER,EPS,E_PER,E_EPS,PBR,BPS,ITR
0,에이테크솔루션,071670,8850.0,48.36,183.0,N/A,N/A,1.24,7142.0,N/A
0,오로라,039830,9660.0,107.33,90.0,N/A,N/A,0.94,10294.0,2.07
0,우진비앤지,018620,3770.0,N/A,-378.0,N/A,N/A,3.24,1165.0,N/A
0,이니텍,053350,4550.0,N/A,-484.0,N/A,N/A,0.77,5917.0,0.44
0,인터엠,017250,1765.0,N/A,-617.0,N/A,N/A,0.67,2654.0,5.67
0,체리부로,066360,2605.0,N/A,-1078.0,N/A,N/A,0.93,2811.0,N/A
0,코아스템,166480,27100.0,N/A,-359.0,N/A,N/A,7.51,3610.0,N/A
0,티엘아이,062860,7530.0,160.21,47.0,N/A,N/A,0.87,8659.0,1.33
0,포스코 ICT,022100,4430.0,16.47,269.0,N/A,N/A,1.86,2388.0,1.13
0,한솔인티큐브,070590,3000.0,7.58,396.0,N/A,N/A,1.33,2255.0,N/A
0,휴마시스,205470,16500.0,N/A,-24.0,N/A,N/A,24.26,680.0,N/A
0,KG이니시스,035600,23450.0,13.18,1779.0,N/A,N/A,2.54,9241.0,1.41
0,금강철강,053260,3100.0,11.74,264.0,N/A,N/A,0.46,6739.0,3.23
0,녹십자엠에스,142280,12150.0,N/A,-999.0,N/A,N/A,5.11,2379.0,N/A
0,대성창투,027830,1850.0,231.25,8.0,N/A,N/A,1.47,1255.0,N/A
0,동양이엔피,079960,15050.0,3.87,3886.0,N/A,N/A,0.5,30215.0,1.99
0,디케이디앤아이,033310,5200.0,29.21,178.0,N/A,N/A,1.92,2714.0,N/A
0,미투온,201490,8410.0,24.24,347.0,N/A,N/A,3.53,2383.0,N/A
0,삼목에스폼,018310,7780.0,16.55,470.0,N/A,N/A,0.28,27547.0,1.28
0,셀트리온헬스케어,091990,102800.0,114.73,896.0,59.0,1754.0,8.82,11660.0,N/A
0,쎌바이오텍,049960,17750.0,20.81,853.0,N/A,N/A,1.24,14264.0,3.38
0,아이엠텍,226350,214.0,N/A,-211.0,N/A,N/A,0.43,499.0,N/A
0,에이아이비트,039230,181.0,N/A,-150.0,N/A,N/A,0.36,504.0,N/A
0,오스템,031510,2185.0,N/A,-558.0,N/A,N/A,0.49,4452.0,0.92
0,윈텍,320000,3325.0,N/A,N/A,N/A,N/A,1.79,1854.0,N/A
0,이디티,215090,770.0,N/A,-309.0,N/A,N/A,0.89,861.0,N/A
0,이화전기,024810,146.0,N/A,-2.0,N/A,N/A,0.5,290.0,N/A
0,젠큐릭스,229000,17300.0,N/A,-1699.0,N/A,N/A,N/A,-498.0,N/A
0,케어랩스,263700,9540.0,74.53,128.0,N/A,N/A,1.93,4952.0,N/A
0,코다코,046070,1115.0,N/A,-654.0,N/A,N/A,1.63,686.0,N/A
0,팬젠,222110,9290.0,N/A,-882.0,N/A,N/A,5.2,1787.0,N/A
0,하림지주,003380,6860.0,17.96,382.0,N/A,N/A,0.28,24204.0,0.73
0,화일약품,061250,16300.0,67.63,241.0,N/A,N/A,2.24,7267.0,0.77
0,YTN,040300,2915.0,34.29,85.0,N/A,N/A,0.67,4374.0,0.34
0,농우바이오,054050,11450.0,20.97,546.0,N/A,N/A,0.78,14632.0,1.75
0,대한광통신,010170,3880.0,N/A,-153.0,N/A,N/A,1.62,2401.0,N/A
0,동화기업,025900,50500.0,50.91,992.0,51.0,988.0,1.67,30278.0,0.3
0,레몬,294140,17350.0,N/A,-265.0,N/A,N/A,12.55,1383.0,N/A
0,매커스,093520,4160.0,13.64,305.0,N/A,N/A,0.98,4260.0,2.4
0,배럴,267790,8770.0,14.94,587.0,N/A,N/A,1.56,5635.0,N/A
0,상상인이안제2호스팩,329560,2005.0,N/A,-66.0,N/A,N/A,1.09,1834.0,N/A
0,세동,053060,543.0,N/A,-364.0,N/A,N/A,0.75,728.0,N/A
0,슈프리마아이디,317770,15750.0,39.67,397.0,N/A,N/A,1.22,12942.0,N/A
0,씨에스베어링,297090,23400.0,31.33,747.0,N/A,N/A,4.62,5065.0,N/A
0,양지사,030960,9490.0,1.24,7677.0,N/A,N/A,0.7,13617.0,0.53
0,에치에프알,230240,35500.0,1868.42,19.0,N/A,N/A,5.9,6016.0,N/A
0,예선테크,250930,2505.0,N/A,-95.0,N/A,N/A,2.19,1142.0,N/A
0,우리산업,215360,19800.0,24.87,796.0,21.0,960.0,1.58,12564.0,0.61
0,유진스팩4호,321260,2000.0,200.0,10.0,N/A,N/A,1.03,1943.0,N/A
0,이오테크닉스,039030,124900.0,79.5,1571.0,N/A,N/A,3.83,32594.0,0.12
0,제이브이엠,054950,33000.0,26.94,1225.0,N/A,N/A,1.54,21402.0,1.21
0,차바이오텍,085660,21900.0,23.4,936.0,N/A,N/A,2.99,7313.0,N/A
0,코리아나,027050,5310.0,N/A,-29.0,N/A,N/A,2.1,2523.0,N/A
0,테스,095610,25050.0,66.27,378.0,17.0,1451.0,2.25,11122.0,1.2
0,포비스티앤씨,016670,997.0,166.17,6.0,N/A,N/A,0.81,1235.0,N/A
0,하림,136480,2780.0,N/A,-541.0,N/A,N/A,1.14,2449.0,N/A
0,한양이엔지,045100,10850.0,5.52,1964.0,N/A,N/A,0.56,19275.0,4.15
0,GH신소재,130500,3805.0,27.57,138.0,N/A,N/A,0.96,3978.0,N/A
0,KH바텍,060720,23450.0,N/A,-41.0,29.0,805.0,2.6,9011.0,N/A
0,경창산업,024910,1015.0,N/A,-1912.0,N/A,N/A,0.51,2008.0,N/A
0,네오티스,085910,3840.0,22.07,174.0,N/A,N/A,0.98,3916.0,6.51
0,대한약품,023910,31550.0,6.59,4784.0,N/A,N/A,1.1,28600.0,1.27
0,라이트론,069540,5420.0,N/A,-625.0,N/A,N/A,1.94,2799.0,N/A
0,메탈라이프,327260,20100.0,44.37,453.0,N/A,N/A,2.67,7525.0,N/A
0,삼본전자,111870,1510.0,N/A,-472.0,N/A,N/A,0.9,1675.0,N/A
0,셀루메드,049180,5980.0,N/A,-1638.0,N/A,N/A,35.18,170.0,N/A
0,씨케이에이치,900120,217.0,N/A,-561.0,N/A,N/A,0.06,3750.0,N/A
0,아이티센,124500,6020.0,74.32,81.0,N/A,N/A,2.4,2510.0,N/A
0,에이루트,096690,5430.0,77.57,70.0,N/A,N/A,0.41,13373.0,N/A
0,엠씨넥스,097520,36300.0,7.12,5099.0,11.0,3231.0,2.69,13502.0,1.38
0,원익큐브,014190,1610.0,9.64,167.0,N/A,N/A,0.7,2287.0,N/A
0,유신,054930,15800.0,N/A,-1582.0,N/A,N/A,0.58,27239.0,N/A
0,이지웰,090850,16600.0,29.86,556.0,N/A,N/A,4.26,3894.0,0.54
0,제이웨이,058420,930.0,N/A,-163.0,N/A,N/A,1.43,649.0,N/A
0,캐스텍코리아,071850,2980.0,N/A,-417.0,N/A,N/A,0.39,7549.0,N/A
0,코프라,126600,3565.0,8.01,445.0,N/A,N/A,0.66,5369.0,1.96
0,파세코,037070,14050.0,23.85,589.0,N/A,N/A,2.75,5118.0,1.78
0,하나금융15호스팩,341160,2045.0,N/A,-204.0,N/A,N/A,1.05,1944.0,N/A
0,현대바이오,048410,12800.0,N/A,-28.0,N/A,N/A,8.61,1486.0,N/A
0,EG,037370,8800.0,N/A,-244.0,N/A,N/A,2.09,4209.0,N/A
0,감마누,192410,408.0,N/A,-60.0,N/A,N/A,0.38,1066.0,N/A
0,남화토건,091590,14750.0,36.24,407.0,N/A,N/A,1.31,11285.0,0.47
0,대아티아이,045390,7030.0,226.77,31.0,N/A,N/A,5.3,1327.0,0.28
0,딜리,131180,1510.0,17.56,86.0,N/A,N/A,0.73,2080.0,2.65
0,메디포럼제약,047920,5890.0,62.66,94.0,N/A,N/A,4.67,1262.0,N/A
0,버킷스튜디오,066410,1790.0,N/A,-121.0,N/A,N/A,1.34,1331.0,N/A
0,삼양옵틱스,225190,9250.0,7.75,1193.0,N/A,N/A,2.74,3372.0,10.81
0,상신이디피,091580,11550.0,42.31,273.0,N/A,N/A,2.34,4935.0,0.43
0,손오공,066910,1635.0,N/A,-141.0,N/A,N/A,1.89,865.0,N/A
0,신일제약,012790,29400.0,40.0,735.0,N/A,N/A,3.02,9720.0,0.37
0,아이오케이,078860,2260.0,N/A,-83.0,N/A,N/A,1.19,1892.0,N/A
0,에이앤티앤,050320,1010.0,N/A,-97.0,N/A,N/A,7.95,127.0,N/A
0,엔에이치스팩14호,319400,2010.0,105.79,19.0,N/A,N/A,1.03,1947.0,N/A
0,우수AMS,066590,3830.0,N/A,-141.0,N/A,N/A,1.63,2354.0,N/A
0,이글루시큐리티,067920,4675.0,20.06,233.0,N/A,N/A,0.9,5187.0,2.99
0,이즈미디어,181340,3200.0,N/A,-904.0,N/A,N/A,0.66,4828.0,N/A
0,정다운,208140,3360.0,560.0,6.0,N/A,N/A,1.41,2387.0,N/A
0,지란지교시큐리티,208350,4850.0,15.8,307.0,N/A,N/A,0.96,5032.0,N/A
0,코데즈컴바인,047770,2630.0,14.94,176.0,N/A,N/A,2.35,1121.0,N/A
0,큐브엔터,182360,4690.0,426.36,11.0,N/A,N/A,7.28,644.0,N/A
0,파루,043200,2620.0,N/A,-89.0,N/A,N/A,2.06,1269.0,N/A
0,플레이디,237820,11400.0,15.62,730.0,N/A,N/A,2.08,5488.0,1.93
0,한국정보인증,053300,7590.0,44.91,169.0,N/A,N/A,2.84,2668.0,1.32
0,휴네시온,290270,5150.0,54.21,95.0,N/A,N/A,2.21,2331.0,0.68
0,KCI,036670,10550.0,9.95,1060.0,N/A,N/A,1.7,6199.0,1.9
0,W홀딩컴퍼니,052300,283.0,N/A,-46.0,N/A,N/A,0.66,427.0,N/A
0,누리플랜,069140,5130.0,N/A,-622.0,N/A,N/A,1.16,4430.0,N/A
0,덴티스,261200,1945.0,277.86,7.0,N/A,N/A,4.05,480.0,N/A
0,램테크놀러지,171010,8040.0,25.2,319.0,N/A,N/A,2.87,2802.0,N/A
0,바이오니아,064550,24000.0,N/A,-1155.0,N/A,N/A,59.85,401.0,N/A
0,삼천리자전거,024950,12250.0,N/A,-348.0,N/A,N/A,1.86,6583.0,N/A
0,소마젠(Reg.S),950200,17050.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,시그네틱스,033170,702.0,N/A,-235.0,N/A,N/A,0.48,1465.0,N/A
0,씨엠에스에듀,225330,5590.0,17.41,321.0,N/A,N/A,2.56,2181.0,7.6
0,애니젠,196300,14850.0,N/A,-1234.0,N/A,N/A,5.36,2770.0,N/A
0,에이비엘바이오,298380,34600.0,N/A,-1007.0,N/A,N/A,13.08,2645.0,N/A
0,엔지켐생명과학,183490,159900.0,N/A,-2176.0,N/A,N/A,18.72,8540.0,N/A
0,원익머트리얼즈,104830,29300.0,11.91,2461.0,13.0,2344.0,1.17,25007.0,0.51
0,유안타제4호스팩,313750,2005.0,64.68,31.0,N/A,N/A,1.07,1877.0,N/A
0,인성정보,033230,3725.0,N/A,-221.0,N/A,N/A,2.21,1688.0,N/A
0,진성티이씨,036890,7940.0,8.58,925.0,N/A,N/A,1.1,7221.0,2.52
0,코디엠,224060,221.0,44.2,5.0,N/A,N/A,0.56,398.0,N/A
0,텔콘RF제약,200230,5830.0,N/A,-646.0,N/A,N/A,4.4,1324.0,N/A
0,프로텍,053610,28800.0,17.5,1646.0,N/A,N/A,1.46,19725.0,1.39
0,한일네트웍스,046110,4690.0,7.56,620.0,N/A,N/A,0.9,5190.0,4.9
0,SK4호스팩,307070,2005.0,117.94,17.0,N/A,N/A,1.12,1790.0,N/A
0,글로벌텍스프리,204620,2770.0,6.94,399.0,N/A,N/A,1.34,2073.0,N/A
0,대신밸런스제7호스팩,332290,2005.0,N/A,-32.0,N/A,N/A,1.01,1985.0,N/A
0,동진쎄미켐,005290,36700.0,28.87,1271.0,N/A,N/A,4.9,7492.0,0.25
0,로지시스,067730,3920.0,N/A,-98.0,N/A,N/A,2.39,1638.0,1.53
0,비에이치아이,083650,2265.0,N/A,-298.0,N/A,N/A,0.82,2763.0,N/A
0,세원,234100,7880.0,117.61,67.0,N/A,N/A,4.77,1653.0,N/A
0,씨앤지하이테크,264660,9540.0,5.91,1613.0,N/A,N/A,1.21,7886.0,1.57
0,아이큐어,175250,50100.0,N/A,-1425.0,N/A,N/A,3.31,15130.0,N/A
0,에스앤씨엔진그룹,900080,197.0,4.38,45.0,N/A,N/A,0.05,3659.0,N/A
0,에이티세미콘,089530,566.0,N/A,-172.0,N/A,N/A,1.43,396.0,N/A
0,엘오티베큠,083310,14450.0,22.72,636.0,N/A,N/A,1.41,10267.0,N/A
0,와이아이케이,232140,5520.0,N/A,-84.0,N/A,N/A,3.25,1700.0,N/A
0,유에스티,263770,4050.0,39.32,103.0,N/A,N/A,2.03,1999.0,N/A
0,제너셈,217190,4450.0,18.54,240.0,N/A,N/A,1.95,2281.0,1.12
0,칩스앤미디어,094360,9360.0,22.08,424.0,N/A,N/A,2.92,3204.0,1.25
0,코스메카코리아,241710,14400.0,26.42,545.0,25.0,571.0,1.17,12332.0,N/A
0,파마리서치프로덕트,214450,60900.0,36.82,1654.0,25.0,2480.0,2.79,21816.0,0.49
0,피에스케이홀딩스,031980,7310.0,0.88,8343.0,N/A,N/A,0.79,9199.0,2.05
0,헝셩그룹,900270,684.0,1.93,354.0,N/A,N/A,0.19,3650.0,N/A
0,KBI메탈,024840,1270.0,6.26,203.0,N/A,N/A,0.47,2709.0,N/A
0,SG&G,040610,1425.0,N/A,-1106.0,N/A,N/A,0.24,5957.0,N/A
0,가온미디어,078890,5890.0,5.29,1113.0,N/A,N/A,0.54,10978.0,1.66
0,글로스퍼랩스,032860,263.0,N/A,-840.0,N/A,N/A,0.1,2683.0,N/A
0,노랑풍선,104620,13350.0,N/A,-225.0,N/A,N/A,1.12,11881.0,1.5
0,대화제약,067080,13500.0,22.84,591.0,N/A,N/A,2.94,4591.0,1.11
0,로스웰,900260,335.0,N/A,-6.0,N/A,N/A,0.18,1896.0,N/A
0,메카로,241770,13200.0,22.22,594.0,N/A,N/A,0.93,14223.0,1.21
0,브릿지바이오테라퓨틱스,288330,38300.0,155.69,246.0,N/A,N/A,3.52,10885.0,N/A
0,삼천당제약,000250,52700.0,135.82,388.0,N/A,N/A,7.16,7357.0,0.09
0,스카이문스테크놀로지,033790,829.0,N/A,-855.0,N/A,N/A,0.91,911.0,N/A
0,알서포트,131370,10550.0,N/A,-278.0,N/A,N/A,13.35,790.0,0.19
0,에스에이엠티,031330,2220.0,5.44,408.0,N/A,N/A,0.92,2423.0,6.31
0,에프앤리퍼블릭,064090,495.0,N/A,-660.0,N/A,N/A,1.16,427.0,N/A
0,엠케이전자,033160,10550.0,21.23,497.0,N/A,N/A,0.69,15256.0,0.38
0,우리넷,115440,10200.0,77.86,131.0,N/A,N/A,1.34,7603.0,0.49
0,이상네트웍스,080010,5980.0,8.72,686.0,N/A,N/A,0.57,10487.0,1.67
0,잉글우드랩,950140,4930.0,29.7,166.0,N/A,N/A,1.51,3269.0,N/A
0,중앙백신,072020,17850.0,69.46,257.0,N/A,N/A,2.04,8741.0,0.28
0,케이비17호스팩,317030,2005.0,37.13,54.0,N/A,N/A,1.05,1916.0,N/A
0,팅크웨어,084730,9680.0,27.42,353.0,N/A,N/A,0.61,15813.0,N/A
0,피엔티,137400,16500.0,375.0,44.0,N/A,N/A,3.5,4716.0,N/A
0,현대사료,016790,16550.0,40.97,404.0,N/A,N/A,1.73,9557.0,0.6
0,JYP Ent.,035900,32350.0,31.72,1020.0,37.0,871.0,6.45,5018.0,0.48
0,기산텔레콤,035460,2880.0,7.27,396.0,N/A,N/A,1.3,2220.0,N/A
0,더블유에프엠,035290,11750.0,N/A,-6800.0,N/A,N/A,58.46,201.0,N/A
0,라온시큐어,042510,3800.0,108.57,35.0,N/A,N/A,6.05,628.0,N/A
0,모다이노칩,080420,2365.0,43.0,55.0,N/A,N/A,0.55,4263.0,N/A
0,블루콤,033560,8050.0,51.27,157.0,N/A,N/A,0.88,9105.0,N/A
0,상상인이안1호스팩,307870,2000.0,95.24,21.0,N/A,N/A,1.06,1887.0,N/A
0,스킨앤스킨,159910,263.0,N/A,-35.0,N/A,N/A,0.89,296.0,N/A
0,아이쓰리시스템,214430,23350.0,N/A,-297.0,N/A,N/A,2.42,9668.0,0.3
0,에스모,073070,418.0,N/A,-685.0,N/A,N/A,0.91,460.0,N/A
0,에코마이스터,064510,1625.0,N/A,-141.0,N/A,N/A,1.3,1254.0,N/A
0,오상자이엘,053980,13300.0,N/A,-773.0,N/A,N/A,5.96,2230.0,N/A
0,웹케시,053580,59100.0,56.13,1053.0,35.0,1666.0,7.2,8204.0,0.34
0,이더블유케이,258610,6030.0,N/A,-175.0,N/A,N/A,1.62,3728.0,N/A
0,일지테크,019540,3805.0,N/A,-530.0,N/A,N/A,0.44,8736.0,N/A
0,컴투스,078340,126600.0,14.62,8660.0,13.0,9971.0,1.65,76580.0,1.11
0,큐렉소,060280,6470.0,N/A,-608.0,N/A,N/A,4.99,1297.0,N/A
0,티움바이오,321550,15750.0,N/A,-354.0,N/A,N/A,4.08,3859.0,N/A
0,플레이위드,023770,11300.0,4.78,2362.0,N/A,N/A,3.49,3240.0,N/A
0,한스바이오메드,042520,20750.0,27.23,762.0,N/A,N/A,2.74,7573.0,0.58
0,휴비츠,065510,6820.0,9.73,701.0,N/A,N/A,0.87,7843.0,2.2
0,MP한강,219550,1195.0,N/A,-71.0,N/A,N/A,3.07,389.0,N/A
0,기가레인,049080,1010.0,N/A,-807.0,N/A,N/A,1.97,513.0,N/A
0,녹십자웰빙,234690,11850.0,29.62,400.0,N/A,N/A,2.56,4630.0,0.68
0,대양제지,006580,2930.0,3.46,848.0,N/A,N/A,0.46,6313.0,1.37
0,동일철강,023790,3270.0,5.17,633.0,N/A,N/A,0.39,8287.0,N/A
0,러셀,217500,2180.0,14.83,147.0,N/A,N/A,1.55,1405.0,1.15
0,바른손,018700,2800.0,N/A,-798.0,N/A,N/A,1.68,1664.0,N/A
0,삼성스팩2호,291230,2000.0,105.26,19.0,N/A,N/A,1.07,1875.0,N/A
0,소프트센,032680,2065.0,N/A,-149.0,N/A,N/A,2.16,957.0,N/A
0,씨티케이코스메틱스,260930,13250.0,33.8,392.0,N/A,N/A,0.74,17876.0,2.26
0,아진엑스텍,059120,6930.0,17.54,395.0,N/A,N/A,1.05,6599.0,1.44
0,에이치케이,044780,1285.0,91.79,14.0,N/A,N/A,0.48,2654.0,N/A
0,우리기술,032820,742.0,N/A,-90.0,N/A,N/A,2.18,341.0,N/A
0,윙입푸드,900340,1470.0,7.28,202.0,N/A,N/A,0.6,2451.0,0.74
0,이라이콤,041520,6120.0,13.19,464.0,N/A,N/A,0.36,17104.0,1.63
0,인트론바이오,048530,17800.0,N/A,-211.0,N/A,N/A,8.81,2021.0,N/A
0,조이시티,067000,19600.0,51.99,377.0,N/A,N/A,5.22,3754.0,N/A
0,케이엔제이,272110,14800.0,17.33,854.0,N/A,N/A,3.36,4405.0,N/A
0,코리아에프티,123410,2515.0,8.64,291.0,N/A,N/A,0.59,4282.0,2.39
0,포스코엠텍,009520,4620.0,17.84,259.0,N/A,N/A,2.12,2177.0,1.73
0,하이제5호스팩,340120,2000.0,N/A,-37.0,N/A,N/A,1.09,1835.0,N/A
0,휘닉스소재,050090,519.0,N/A,-23.0,N/A,N/A,1.28,406.0,N/A
0,골프존뉴딘홀딩스,121440,6000.0,N/A,-556.0,N/A,N/A,0.58,10415.0,1.95
0,뉴트리,270870,24850.0,16.75,1484.0,N/A,N/A,3.76,6617.0,0.6
0,더네이쳐홀딩스,298540,50700.0,17.79,2850.0,N/A,N/A,3.78,13420.0,N/A
0,드림시큐리티,203650,3795.0,30.6,124.0,N/A,N/A,2.87,1322.0,N/A
0,로보티즈,108490,13650.0,46.27,295.0,N/A,N/A,2.44,5593.0,N/A
0,메디아나,041920,20900.0,19.96,1047.0,N/A,N/A,2.95,7073.0,N/A
0,백금T&A,046310,2840.0,59.17,48.0,N/A,N/A,1.08,2636.0,1.76
0,상상인인더스트리,101000,787.0,N/A,-229.0,N/A,N/A,1.91,411.0,N/A
0,세미콘라이트,214310,900.0,N/A,-1397.0,N/A,N/A,0.53,1702.0,N/A
0,스카이이앤엠,131100,2530.0,N/A,-656.0,N/A,N/A,2.67,948.0,N/A
0,아난티,025980,10450.0,N/A,-408.0,N/A,N/A,2.47,4225.0,N/A
0,에스씨디,042110,1200.0,N/A,-45.0,N/A,N/A,0.58,2075.0,1.25
0,엔에이치스팩16호,353190,2010.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,오리엔트정공,065500,576.0,N/A,-48.0,N/A,N/A,1.39,413.0,N/A
0,우리이앤엘,153490,830.0,7.55,110.0,N/A,N/A,0.64,1295.0,N/A
0,이노메트리,302430,27300.0,61.76,442.0,N/A,N/A,5.15,5301.0,0.73
0,인터로조,119610,21850.0,13.66,1599.0,N/A,N/A,1.9,11495.0,1.33
0,제이엔케이히터,126880,7440.0,18.6,400.0,N/A,N/A,1.79,4153.0,N/A
0,천랩,311690,39250.0,N/A,-1316.0,N/A,N/A,5.11,7687.0,N/A
0,코스맥스엔비티,222040,9490.0,N/A,-1147.0,N/A,N/A,3.02,3143.0,N/A
0,텔레칩스,054450,8250.0,27.23,303.0,N/A,N/A,1.05,7873.0,1.46
0,포시에스,189690,7170.0,14.84,483.0,N/A,N/A,1.09,6562.0,1.33
0,하이록코리아,013030,13900.0,11.81,1177.0,N/A,N/A,0.56,25044.0,3.6
0,한프,066110,480.0,N/A,-326.0,N/A,N/A,0.95,506.0,N/A
0,GST,083450,20550.0,7.51,2735.0,N/A,N/A,1.72,11972.0,0.97
0,SK5호스팩,337450,1990.0,N/A,-64.0,N/A,N/A,1.03,1925.0,N/A
0,고려시멘트,198440,3460.0,41.19,84.0,N/A,N/A,1.29,2691.0,0.43
0,네이처셀,007390,9970.0,N/A,-17.0,N/A,N/A,7.56,1318.0,N/A
0,동구바이오제약,006620,25850.0,17.36,1489.0,N/A,N/A,2.83,9135.0,0.39
0,루미마이크로,082800,1580.0,N/A,-395.0,N/A,N/A,1.79,883.0,N/A
0,모비스,250060,2605.0,N/A,-79.0,N/A,N/A,3.31,788.0,N/A
0,삼아제약,009300,19950.0,13.92,1433.0,N/A,N/A,0.73,27362.0,1.5
0,셀바스헬스케어,208370,2005.0,N/A,-49.0,N/A,N/A,1.82,1099.0,N/A
0,아나패스,123860,22400.0,N/A,-3167.0,N/A,N/A,5.56,4030.0,0.45
0,알리코제약,260660,14900.0,13.17,1131.0,N/A,N/A,1.99,7499.0,1.34
0,에이티넘인베스트,021080,2175.0,24.44,89.0,N/A,N/A,1.37,1590.0,2.3
0,영화테크,265560,15500.0,N/A,-502.0,N/A,N/A,1.77,8750.0,0.32
0,원풍물산,008290,1980.0,N/A,-155.0,N/A,N/A,1.83,1083.0,N/A
0,유안타제5호스팩,336060,1995.0,N/A,-8.0,N/A,N/A,1.03,1933.0,N/A
0,인베니아,079950,1750.0,46.05,38.0,N/A,N/A,0.79,2206.0,N/A
0,제일제강,023440,1705.0,N/A,-153.0,N/A,N/A,0.85,2012.0,N/A
0,케이비제20호스팩,342550,1995.0,N/A,-150.0,N/A,N/A,1.05,1909.0,N/A
0,키네마스터,139670,11950.0,138.95,86.0,N/A,N/A,11.89,1005.0,N/A
0,파커스,065690,2590.0,N/A,-189.0,N/A,N/A,0.42,6149.0,5.79
0,하이즈항공,221840,3515.0,26.23,134.0,N/A,N/A,0.76,4601.0,1.74
0,화성밸브,039610,5480.0,21.92,250.0,N/A,N/A,0.78,7003.0,N/A
0,HRS,036640,3410.0,18.04,189.0,N/A,N/A,0.74,4588.0,N/A
0,강스템바이오텍,217730,9310.0,N/A,-1191.0,N/A,N/A,3.55,2622.0,N/A
0,네오팜,092730,31500.0,12.79,2463.0,13.0,2411.0,2.34,13446.0,2.38
0,대주전자재료,078600,47700.0,973.47,49.0,N/A,N/A,8.49,5620.0,N/A
0,라이브플렉스,050120,737.0,N/A,-173.0,N/A,N/A,1.1,673.0,N/A
0,메타바이오메드,059210,2825.0,20.62,137.0,N/A,N/A,1.24,2284.0,0.35
0,부스타,008470,4500.0,14.52,310.0,N/A,N/A,0.52,8694.0,2.0
0,삼영이엔씨,065570,7560.0,N/A,-1014.0,N/A,N/A,0.86,8766.0,N/A
0,서린바이오,038070,13300.0,11.2,1188.0,N/A,N/A,1.71,7775.0,0.7
0,솔루에타,154040,2730.0,N/A,-658.0,N/A,N/A,0.6,4532.0,N/A
0,신한제4호스팩,277480,2030.0,156.15,13.0,N/A,N/A,1.1,1853.0,N/A
0,아이톡시,052770,4460.0,N/A,-805.0,N/A,N/A,8.11,550.0,N/A
0,에이치엘비,028300,83500.0,N/A,-1039.0,N/A,N/A,21.15,3948.0,N/A
0,연우,115960,17000.0,12.49,1361.0,14.0,1191.0,1.0,17056.0,0.94
0,원일특강,012620,9030.0,4.32,2089.0,N/A,N/A,0.34,26870.0,1.66
0,이글벳,044960,8580.0,72.71,118.0,N/A,N/A,2.92,2934.0,0.23
0,이지케어텍,099750,20700.0,N/A,-155.0,N/A,N/A,3.11,6648.0,0.41
0,제놀루션,225220,34650.0,N/A,-74.0,N/A,N/A,36.63,946.0,N/A
0,지스마트글로벌,114570,620.0,N/A,-7602.0,N/A,N/A,0.15,4193.0,N/A
0,코메론,049430,8660.0,5.8,1494.0,N/A,N/A,0.51,16924.0,2.31
0,크로바하이텍,043590,1490.0,N/A,-174.0,N/A,N/A,2.15,692.0,N/A
0,파멥신,208340,22200.0,N/A,-1007.0,N/A,N/A,4.9,4533.0,N/A
0,피에스텍,002230,3880.0,N/A,-119.0,N/A,N/A,0.52,7517.0,3.87
0,한국정보통신,025770,9460.0,16.74,565.0,N/A,N/A,1.73,5474.0,N/A
0,휴맥스홀딩스,028080,3140.0,N/A,-930.0,N/A,N/A,0.24,13313.0,N/A
0,KD,044180,495.0,N/A,-586.0,N/A,N/A,0.23,2149.0,N/A
0,교보9호스팩,331520,2005.0,N/A,-44.0,N/A,N/A,1.07,1873.0,N/A
0,뉴프라이드,900100,717.0,N/A,-363.0,N/A,N/A,1.88,381.0,N/A
0,동신건설,025950,13350.0,153.45,87.0,N/A,N/A,1.29,10372.0,N/A
0,레고켐바이오,141080,54800.0,127.44,430.0,N/A,N/A,11.8,4643.0,N/A
0,베뉴지,019010,1735.0,16.21,107.0,N/A,N/A,0.27,6425.0,1.73
0,삼현철강,017480,3620.0,9.48,382.0,N/A,N/A,0.38,9570.0,4.14
0,소프트캠프,258790,1935.0,96.75,20.0,N/A,N/A,3.23,600.0,N/A
0,신도기연,290520,20500.0,9.41,2179.0,N/A,N/A,2.7,7586.0,N/A
0,씨큐브,101240,8070.0,13.77,586.0,N/A,N/A,1.33,6063.0,2.11
0,액션스퀘어,205500,2040.0,N/A,-178.0,N/A,N/A,4.13,494.0,N/A
0,에이스침대,003800,42300.0,11.68,3621.0,N/A,N/A,0.93,45456.0,2.6
0,엔텔스,069410,9090.0,31.78,286.0,N/A,N/A,1.45,6266.0,N/A
0,원익홀딩스,030530,4840.0,8.51,569.0,N/A,N/A,0.46,10452.0,N/A
0,유진테크,084370,32050.0,215.1,149.0,74.0,435.0,3.03,10570.0,0.72
0,인탑스,049070,13700.0,6.85,2001.0,N/A,N/A,0.53,25972.0,1.83
0,캐리소프트,317530,4365.0,N/A,-340.0,N/A,N/A,1.65,2646.0,N/A
0,코리아에셋투자증권,190650,7790.0,6.46,1206.0,N/A,N/A,0.71,10902.0,3.85
0,토비스,051360,7260.0,6.01,1208.0,N/A,N/A,0.56,12928.0,3.31
0,피에스케이,319660,31550.0,15.19,2077.0,N/A,N/A,2.23,14133.0,0.95
